GEO_ID,Below_9th_grade,9_12th_grade,High_School_Grad,Some_College,Associate's_degree,Bachelor's_degree,Graduate_degree,Population (16+),Employed,Median Household Income,Per capita Income,Unemployment Rate,Professional (Occupation),Service (Occupation),Sales (Occupation),Construction (Occupation),Production (Occupation),Salary (Class),Gov't (Class),Self-employed (Class),Fam-unpaid (Class),Poverty,Child-poverty,Median Home value,Median Mortgage,Median Rent,Total Population,White,Black,American Indian,Asian,Pacific Islander,Hispanic/Latino,County,State
0500000US01001,37860.0,2.4,8.9,31.4,20.2,8.8,16.7,44360,24580,57982.0,29804,2.9,39.0,15.3,21.6,8.7,15.3,73.6,21.4,4.9,0.1,15.2,23.2,161200.0,1218.0,1011.0,55639,75.8,19.5,0.3,1.2,0.0,2.9,Autauga County,Alabama
0500000US01003,155563.0,2.5,7.1,27.2,22.2,9.2,20.2,176852,98768,61756.0,33751,3.9,36.8,17.3,23.7,9.7,12.6,78.4,13.5,7.9,0.1,9.2,10.0,211600.0,1374.0,1032.0,218289,85.4,8.8,0.7,0.9,0.0,4.6,Baldwin County,Alabama
0500000US01005,17797.0,7.8,17.5,35.7,19.6,7.8,7.3,20407,8707,34990.0,20074,6.9,27.4,18.0,19.2,12.6,22.7,74.5,20.4,4.9,0.2,28.6,46.3,86500.0,973.0,587.0,25026,46.3,47.7,0.4,0.5,0.0,4.4,Barbour County,Alabama
0500000US01007,15987.0,6.1,13.0,45.1,17.7,6.8,7.4,18421,8303,51721.0,22626,7.4,22.5,16.4,22.8,15.2,23.2,81.3,14.1,4.6,0.0,18.1,28.4,96400.0,1090.0,693.0,22374,76.6,22.5,0.1,0.3,0.0,2.7,Bibb County,Alabama
0500000US01009,39814.0,7.4,9.8,35.1,21.4,13.1,8.9,46083,22836,48922.0,25457,5.2,29.4,13.1,20.0,15.5,22.0,81.8,11.9,6.0,0.3,13.7,18.0,135300.0,1142.0,666.0,57755,94.0,1.4,0.1,0.4,0.1,9.3,Blount County,Alabama
0500000US01011,6784.0,5.9,19.1,41.4,17.7,5.6,6.1,8139,4007,33866.0,20783,3.4,17.3,18.6,14.2,13.4,36.5,77.4,17.7,4.9,0.0,29.5,49.7,74800.0,1002.0,559.0,10173,26.2,68.6,0.0,1.3,0.0,8.1,Bullock County,Alabama
0500000US01013,13820.0,3.6,10.1,46.5,16.9,7.0,10.1,15764,7971,44850.0,23415,6.5,27.5,15.9,20.1,11.1,25.3,81.5,13.7,4.6,0.2,19.6,30.7,98100.0,972.0,627.0,19726,51.6,44.6,0.3,1.3,0.0,1.5,Butler County,Alabama
0500000US01015,78967.0,4.8,10.1,34.4,24.1,7.7,10.5,92587,47905,50128.0,26238,7.3,30.4,16.9,22.2,9.8,20.7,75.6,19.0,5.3,0.1,15.8,20.0,121600.0,1043.0,720.0,114324,73.3,21.2,0.3,0.8,0.3,3.9,Calhoun County,Alabama
0500000US01017,23771.0,5.6,11.8,37.1,21.7,9.3,10.5,27270,14724,43875.0,24088,3.6,24.3,15.7,19.7,10.2,30.0,81.3,13.4,5.1,0.2,15.4,23.8,103800.0,978.0,734.0,33427,56.9,40.0,0.2,1.1,0.0,2.5,Chambers County,Alabama
0500000US01019,19143.0,6.3,10.9,39.2,19.8,11.0,6.3,21732,10310,42509.0,26231,4.1,31.8,15.5,14.7,13.7,24.4,78.1,15.0,6.6,0.3,12.9,13.6,138500.0,1156.0,626.0,26035,92.1,4.8,0.6,0.1,0.0,1.7,Cherokee County,Alabama
0500000US01021,30153.0,5.2,13.0,43.3,16.8,8.0,8.2,34765,17752,52141.0,25894,6.1,22.1,13.7,22.7,19.2,22.4,82.8,10.8,6.3,0.1,17.0,19.7,104500.0,1037.0,683.0,44147,82.1,9.7,1.1,0.4,0.0,7.8,Chilton County,Alabama
0500000US01023,9263.0,6.1,11.2,36.1,21.5,11.5,8.2,10632,4427,36634.0,23292,6.5,25.3,15.1,24.1,15.7,19.7,79.6,16.7,3.7,0.1,19.7,33.4,75900.0,883.0,560.0,12755,56.9,42.3,0.1,0.2,0.0,0.5,Choctaw County,Alabama
0500000US01025,16703.0,4.6,12.8,41.6,18.7,8.6,8.4,19409,8166,37345.0,24574,11.6,26.7,14.1,20.6,15.3,23.3,79.5,13.3,7.2,0.0,25.0,34.4,106600.0,1196.0,599.0,23866,52.5,45.7,0.1,0.5,0.0,0.6,Clarke County,Alabama
0500000US01027,9371.0,7.3,11.4,40.0,19.0,10.5,7.6,10901,5389,42678.0,25337,5.4,26.3,13.3,16.4,9.8,34.2,77.9,13.9,7.5,0.7,15.5,19.8,116100.0,1015.0,482.0,13285,83.3,15.3,0.2,0.2,0.0,3.1,Clay County,Alabama
0500000US01029,10538.0,6.7,11.1,38.4,21.7,6.1,10.6,11967,5814,46320.0,24723,3.3,28.6,12.5,21.3,16.0,21.6,78.4,15.1,6.4,0.1,15.6,21.5,118700.0,1240.0,659.0,14952,93.3,2.6,0.1,0.0,0.0,2.5,Cleburne County,Alabama
0500000US01031,35936.0,4.3,10.1,27.5,23.7,12.8,13.9,41328,21764,56799.0,27912,5.5,33.4,15.5,19.6,12.9,18.6,71.5,22.1,6.4,0.1,15.4,24.4,153700.0,1183.0,802.0,52238,74.7,17.0,1.0,1.6,0.0,7.7,Coffee County,Alabama
0500000US01033,39077.0,4.1,10.2,37.0,23.1,8.3,10.9,44790,23563,47962.0,25807,4.0,30.6,16.1,19.7,12.0,21.6,80.0,13.9,5.5,0.6,15.5,24.0,125400.0,1055.0,712.0,54957,78.8,16.2,0.6,0.5,0.1,2.9,Colbert County,Alabama
0500000US01035,8826.0,3.6,11.4,46.7,17.7,6.7,8.2,9999,3972,35444.0,20756,7.9,19.4,12.8,23.6,9.6,34.5,78.8,16.4,4.8,0.0,16.6,29.2,83900.0,908.0,545.0,12219,50.5,48.1,0.2,0.6,0.0,0.5,Conecuh County,Alabama
0500000US01037,8281.0,3.3,13.5,42.0,22.6,7.0,8.0,9075,4164,43571.0,25083,2.6,22.8,16.5,26.1,14.0,20.7,82.8,13.0,4.2,0.0,12.5,24.2,89200.0,930.0,611.0,10696,65.9,32.3,0.3,0.0,0.0,1.3,Coosa County,Alabama
0500000US01039,26366.0,5.0,9.7,37.3,22.1,10.3,9.3,29930,14880,42566.0,25303,7.7,31.9,14.5,19.3,13.7,20.5,74.9,18.1,7.0,0.1,17.7,23.7,99600.0,988.0,611.0,37096,84.3,12.7,0.2,0.7,0.1,1.8,Covington County,Alabama
0500000US01041,9684.0,6.9,14.3,38.2,13.6,8.6,13.1,11107,5615,42611.0,26351,4.0,25.1,16.8,24.0,12.5,21.6,71.9,16.3,11.6,0.2,14.6,17.1,84400.0,1036.0,540.0,13826,71.5,23.6,0.8,1.3,0.1,2.2,Crenshaw County,Alabama
0500000US01043,58084.0,5.4,12.3,32.3,23.5,11.0,10.1,66826,35401,48388.0,24770,5.0,27.5,16.0,22.2,14.4,19.8,79.3,12.8,7.8,0.1,12.7,15.6,135200.0,1065.0,721.0,83345,93.9,1.1,0.4,0.4,0.0,4.4,Cullman County,Alabama
0500000US01045,33522.0,4.8,9.9,30.9,26.1,10.1,12.6,39195,17282,45644.0,24473,9.0,29.6,16.2,21.3,15.1,17.8,74.7,20.0,5.1,0.1,18.4,30.9,113800.0,1000.0,753.0,49293,71.6,20.7,0.8,1.4,0.0,6.7,Dale County,Alabama
0500000US01047,25611.0,4.1,12.0,36.2,19.4,11.7,10.3,30059,13944,33317.0,19653,10.4,26.4,13.0,22.4,9.1,29.0,81.7,12.8,5.4,0.1,29.2,46.7,84100.0,1009.0,674.0,38184,27.2,71.5,0.1,0.7,0.0,0.3,Dallas County,Alabama
0500000US01049,48306.0,10.9,11.0,32.7,20.8,10.5,8.6,56316,30188,42267.0,22511,4.5,25.7,16.4,17.3,12.7,27.9,78.9,10.9,10.1,0.0,20.7,31.9,113600.0,990.0,630.0,71430,84.8,1.5,1.2,0.1,0.1,14.7,DeKalb County,Alabama
0500000US01051,56633.0,4.1,8.7,31.7,20.7,9.0,16.9,65435,34936,62324.0,29585,4.1,37.5,14.4,24.2,9.2,14.6,74.8,20.9,4.2,0.2,10.6,14.9,171100.0,1279.0,900.0,81526,74.9,21.1,0.3,0.9,0.0,3.0,Elmore County,Alabama
0500000US01053,25703.0,4.7,14.9,43.0,17.3,7.5,8.8,29469,12543,35558.0,18587,10.1,25.0,25.0,21.0,10.3,18.8,78.1,16.6,5.1,0.2,23.8,34.1,100800.0,905.0,606.0,36775,61.9,32.0,3.8,0.3,0.1,2.4,Escambia County,Alabama
0500000US01055,72188.0,4.1,10.5,33.4,25.0,9.3,10.8,83116,43002,44934.0,25094,5.7,28.1,19.7,21.0,10.7,20.4,78.9,14.7,6.3,0.1,16.0,24.7,124400.0,1069.0,676.0,102721,79.1,16.1,0.5,0.8,0.0,4.1,Etowah County,Alabama
0500000US01057,11572.0,5.4,10.4,42.6,21.3,8.0,9.1,13446,6423,41469.0,23389,8.0,25.1,13.3,19.1,9.4,33.0,81.3,12.9,5.6,0.2,20.8,30.9,92400.0,987.0,540.0,16406,84.6,12.2,0.0,0.7,0.0,0.5,Fayette County,Alabama
0500000US01059,21071.0,9.2,12.2,39.0,17.2,7.4,10.3,24497,13019,41174.0,21503,4.8,25.1,14.1,17.7,12.6,30.5,78.8,14.3,6.9,0.0,19.7,35.3,103000.0,930.0,561.0,31587,82.4,3.9,1.0,0.9,0.0,17.7,Franklin County,Alabama
0500000US01061,18688.0,5.8,12.3,36.1,21.3,11.3,7.8,21304,10676,41569.0,22415,3.7,28.9,15.7,19.6,15.4,20.4,75.7,16.3,7.7,0.3,21.8,33.4,108400.0,965.0,658.0,26383,86.0,10.2,1.2,0.2,0.0,4.1,Geneva County,Alabama
0500000US01063,5768.0,5.4,13.7,39.9,22.6,8.3,5.8,6557,2401,26688.0,16425,12.7,19.2,23.0,14.5,13.2,30.1,68.6,23.9,7.6,0.0,36.4,54.6,76200.0,855.0,559.0,8221,17.4,78.9,0.5,0.0,0.0,2.7,Greene County,Alabama
0500000US01065,10023.0,5.2,14.1,37.2,18.1,9.8,10.6,11696,5262,30793.0,20652,9.1,36.2,17.0,22.1,8.1,16.6,80.2,16.2,3.6,0.1,24.6,34.8,91500.0,984.0,612.0,14754,38.4,59.1,0.0,0.2,0.0,0.1,Hale County,Alabama
0500000US01067,12214.0,7.0,12.5,32.3,20.1,9.2,12.3,14124,6953,51715.0,26011,5.5,32.1,17.4,21.1,10.7,18.6,80.6,13.7,5.6,0.2,15.2,25.8,119000.0,1005.0,624.0,17123,70.0,26.6,0.2,0.4,0.2,2.6,Henry County,Alabama
0500000US01069,72863.0,3.7,9.4,31.5,23.7,9.5,13.9,83728,44583,49069.0,27794,5.6,32.9,18.5,24.0,8.9,15.7,81.2,12.8,5.8,0.2,17.6,26.5,141800.0,1127.0,769.0,105319,68.2,27.2,0.3,0.9,0.0,3.4,Houston County,Alabama
0500000US01071,37102.0,5.2,11.3,39.1,19.3,8.9,10.6,42181,19746,42578.0,23844,5.2,33.2,13.3,16.2,11.3,26.0,76.9,16.8,6.2,0.2,17.9,24.4,107900.0,1021.0,574.0,51765,91.2,3.7,1.1,0.4,0.1,3.0,Jackson County,Alabama
0500000US01073,450079.0,2.5,7.0,26.3,21.7,8.4,20.9,525182,302092,55088.0,33343,6.3,40.3,16.2,23.0,7.2,13.3,81.0,14.4,4.4,0.1,15.7,22.1,165000.0,1342.0,934.0,658615,51.4,42.9,0.2,1.6,0.0,3.9,Jefferson County,Alabama
0500000US01075,9810.0,5.4,11.7,41.0,21.4,9.3,7.0,11011,5269,42688.0,22299,5.1,29.5,11.6,17.9,12.0,29.0,77.0,16.2,6.1,0.7,17.7,25.3,95400.0,992.0,449.0,13854,87.4,11.0,0.1,0.2,0.0,1.7,Lamar County,Alabama
0500000US01077,64089.0,3.4,8.0,34.9,20.6,8.1,16.0,76481,41204,48428.0,28540,4.7,30.5,18.9,23.9,9.9,16.7,76.8,16.6,6.4,0.2,13.0,15.7,149500.0,1115.0,669.0,92870,85.9,10.2,0.4,0.6,0.1,2.8,Lauderdale County,Alabama
0500000US01079,23401.0,7.5,11.8,39.7,17.8,7.5,10.2,26712,13004,47125.0,24779,3.8,30.2,14.3,18.5,10.9,26.1,80.8,14.4,4.8,0.0,16.8,25.9,113800.0,1036.0,581.0,32969,78.2,10.7,6.0,0.1,0.1,2.3,Lawrence County,Alabama
0500000US01081,99315.0,2.9,6.7,22.3,21.6,10.0,20.1,132564,75428,52930.0,28804,4.7,43.7,17.0,19.1,7.7,12.6,75.4,19.7,4.8,0.2,19.4,18.2,173700.0,1289.0,856.0,163461,69.7,22.7,0.2,4.4,0.0,3.7,Lee County,Alabama
0500000US01083,67974.0,4.5,10.2,29.3,22.4,8.6,17.5,77975,42284,64270.0,28695,5.1,34.7,14.3,21.5,10.4,19.0,78.6,15.6,5.7,0.1,12.7,19.8,167800.0,1176.0,723.0,96921,78.9,13.5,0.9,1.5,0.0,6.0,Limestone County,Alabama
0500000US01085,6892.0,5.5,12.3,41.2,16.8,9.5,8.1,7999,3578,33634.0,21298,10.5,22.4,15.5,19.8,12.6,29.7,81.6,14.3,4.0,0.1,22.4,32.3,66500.0,1116.0,687.0,9936,24.8,74.9,0.1,0.0,0.0,0.4,Lowndes County,Alabama
0500000US01087,11932.0,3.8,12.7,30.6,24.4,8.0,11.0,15595,7115,35450.0,22170,10.9,31.9,20.9,22.1,5.1,20.1,75.0,18.8,6.3,0.0,23.4,33.7,82400.0,998.0,621.0,18437,16.3,82.2,0.1,0.2,0.0,0.4,Macon County,Alabama
0500000US01089,252546.0,2.6,5.7,19.5,21.0,7.4,26.9,296491,182034,66887.0,38192,4.5,48.8,14.2,19.5,5.9,11.5,77.2,17.7,4.9,0.1,11.4,16.0,190200.0,1301.0,887.0,367686,67.3,24.6,0.6,2.6,0.1,5.0,Madison County,Alabama
0500000US01091,13025.0,3.7,10.9,38.2,19.5,10.6,10.0,15286,7067,33029.0,27975,6.9,30.7,19.0,17.3,13.3,19.5,77.0,17.6,4.7,0.6,21.6,34.3,82200.0,1118.0,565.0,19138,46.6,51.8,0.1,0.0,0.0,2.6,Marengo County,Alabama
0500000US01093,21297.0,6.9,12.1,34.5,22.5,10.8,8.0,24450,11851,40978.0,22486,6.2,28.6,12.1,22.0,11.7,25.5,76.8,16.5,6.5,0.2,17.3,24.7,87700.0,950.0,530.0,29818,92.3,3.8,0.5,0.1,0.0,2.6,Marion County,Alabama
0500000US01095,64322.0,7.1,9.6,31.1,22.3,9.3,14.0,74940,39832,50216.0,25861,3.7,32.9,15.7,19.2,10.2,22.0,79.7,13.0,7.0,0.3,19.1,31.1,141300.0,1105.0,650.0,96137,90.3,2.9,0.4,0.6,0.0,14.1,Marshall County,Alabama
0500000US01097,279795.0,2.8,9.9,33.5,20.7,8.6,16.2,327969,175496,49625.0,26778,5.6,33.9,17.4,22.6,10.4,15.8,81.1,13.6,5.2,0.2,17.9,27.6,138400.0,1194.0,869.0,413977,58.0,36.1,0.7,1.9,0.0,2.9,Mobile County,Alabama
0500000US01099,14691.0,4.1,12.5,46.0,15.9,8.0,8.5,17060,6759,31969.0,21885,13.5,25.8,16.8,21.4,11.6,24.4,81.8,13.3,4.8,0.1,24.0,30.1,100900.0,1071.0,601.0,21006,54.4,42.5,1.4,0.6,0.1,0.4,Monroe County,Alabama
0500000US01101,150749.0,3.8,8.9,24.5,21.5,7.6,19.6,179174,99636,51963.0,29543,6.4,37.8,17.0,23.4,5.5,16.3,72.8,22.6,4.7,0.0,18.8,28.9,130000.0,1141.0,908.0,226451,34.7,57.9,0.2,3.1,0.0,3.5,Montgomery County,Alabama
0500000US01103,82684.0,6.1,9.8,31.7,22.4,8.7,14.5,95108,51704,52923.0,28474,4.8,30.7,16.7,20.8,10.8,21.0,82.9,12.1,4.8,0.2,14.9,19.6,143900.0,1112.0,684.0,119352,78.6,12.7,0.4,0.6,0.2,8.4,Morgan County,Alabama
0500000US01105,5723.0,7.6,14.1,36.1,20.2,4.2,11.5,7419,2381,23875.0,13833,11.5,23.9,23.6,20.2,7.4,24.8,72.9,23.6,3.4,0.0,36.1,62.8,80100.0,939.0,376.0,9104,29.6,69.1,0.0,0.1,0.0,2.0,Perry County,Alabama
0500000US01107,14386.0,5.9,11.3,39.0,22.3,7.2,9.6,16622,6854,40362.0,23476,8.5,29.9,14.4,18.1,11.7,25.9,74.6,18.6,6.6,0.2,24.7,40.4,100000.0,985.0,468.0,20049,56.8,40.3,0.2,0.0,0.0,4.9,Pickens County,Alabama
0500000US01109,19310.0,3.3,9.3,33.4,21.1,3.3,16.0,27721,14045,39218.0,23784,4.9,33.6,19.7,20.7,8.7,17.3,77.0,18.5,4.2,0.3,23.0,30.9,131600.0,1208.0,727.0,33274,57.8,37.3,0.4,2.1,0.0,2.3,Pike County,Alabama
0500000US01111,15993.0,6.6,11.5,35.4,19.2,10.2,9.7,18375,8795,45141.0,24744,4.1,27.7,12.6,18.7,10.1,30.9,77.6,14.1,8.2,0.1,18.8,30.3,119500.0,1036.0,640.0,22732,77.3,19.0,0.4,0.2,0.0,2.9,Randolph County,Alabama
0500000US01113,39280.0,4.4,10.3,29.7,25.7,12.3,11.2,45439,23074,42208.0,24300,5.6,29.0,15.9,25.8,9.5,19.8,78.4,17.4,4.2,0.0,21.8,32.6,126300.0,1152.0,798.0,57938,47.8,44.9,0.1,1.2,0.1,5.6,Russell County,Alabama
0500000US01115,62328.0,4.9,9.3,34.8,23.4,9.4,12.4,70955,39664,62531.0,27941,5.2,33.4,15.1,20.7,12.6,18.1,82.3,11.7,5.9,0.1,11.4,14.7,165900.0,1211.0,880.0,88929,87.0,9.4,0.5,0.8,0.0,2.4,St. Clair County,Alabama
0500000US01117,147791.0,2.1,4.7,19.4,21.7,7.9,28.9,171983,107936,78889.0,39711,3.8,46.8,13.4,23.5,7.6,8.7,82.3,12.8,4.5,0.5,6.9,7.8,220700.0,1440.0,1078.0,216350,79.8,12.1,0.4,2.0,0.0,5.7,Shelby County,Alabama
0500000US01119,7657.0,4.1,10.6,34.6,25.7,6.6,9.9,10404,4585,26150.0,16977,8.0,21.5,22.1,29.4,8.0,19.0,68.6,26.6,4.7,0.1,30.8,46.6,67300.0,964.0,677.0,12595,25.3,71.4,0.1,2.0,0.0,1.2,Sumter County,Alabama
0500000US01121,56121.0,5.0,13.2,33.5,24.4,8.6,8.8,65349,32068,43969.0,24244,7.1,26.9,16.8,19.4,10.9,26.0,79.7,16.1,4.1,0.1,17.8,24.9,112300.0,1031.0,666.0,80244,63.5,32.3,0.4,0.5,0.2,2.4,Talladega County,Alabama
0500000US01123,28797.0,4.5,14.3,32.9,21.7,7.8,11.9,33083,15465,48160.0,25640,11.0,25.7,17.0,21.6,11.8,23.9,79.5,13.7,6.4,0.3,16.5,28.0,108300.0,985.0,645.0,40450,69.9,27.6,0.1,0.4,0.0,2.4,Tallapoosa County,Alabama
0500000US01125,130940.0,2.8,7.7,28.9,21.1,8.3,18.3,169597,97448,54283.0,27609,6.0,36.1,16.6,20.6,8.7,18.0,76.4,18.8,4.7,0.1,17.2,21.7,179000.0,1289.0,861.0,208854,63.3,32.2,0.2,1.6,0.0,3.8,Tuscaloosa County,Alabama
0500000US01127,44630.0,6.3,12.0,35.0,23.2,10.1,8.4,51195,24972,45833.0,25330,7.3,28.5,18.1,20.4,14.0,19.0,80.7,14.2,5.1,0.0,16.9,22.8,109600.0,1090.0,640.0,63802,89.6,6.0,0.3,0.4,0.0,2.6,Walker County,Alabama
0500000US01129,11148.0,4.7,9.5,44.2,18.8,8.4,6.3,13404,5663,42331.0,30391,6.8,33.0,14.0,12.7,18.3,22.0,87.0,10.2,2.8,0.0,14.8,22.4,88100.0,1135.0,742.0,16336,66.0,24.3,7.5,0.2,0.0,0.9,Washington County,Alabama
0500000US01131,7060.0,5.2,15.5,40.4,21.2,6.0,7.9,8366,3277,35063.0,19031,13.0,18.1,20.5,20.7,12.4,28.3,79.1,16.4,4.5,0.0,27.6,43.9,67200.0,931.0,677.0,10552,27.2,70.3,0.1,0.0,0.0,0.5,Wilcox County,Alabama
0500000US01133,17189.0,7.0,14.6,38.7,19.8,6.7,7.9,19466,9430,40991.0,23269,5.4,24.3,11.2,20.9,13.3,30.2,79.2,12.3,8.1,0.5,17.4,23.7,87300.0,1024.0,558.0,23712,95.6,0.8,0.3,0.4,0.1,3.1,Winston County,Alabama
0500000US02013,2646.0,6.0,7.4,40.7,23.5,5.9,10.5,3011,2328,75833.0,36973,3.6,23.6,13.3,12.8,13.5,36.8,65.7,25.7,8.4,0.2,12.2,20.5,136700.0,1318.0,1087.0,3389,14.8,3.8,40.8,24.0,0.3,8.7,Aleutians East Borough,Alaska
0500000US02016,4208.0,4.2,4.0,42.5,25.6,6.6,14.4,4772,3805,87443.0,44164,4.0,17.9,19.4,14.7,13.8,34.2,77.4,19.7,2.8,0.0,7.6,12.6,316700.0,1993.0,1476.0,5708,26.5,2.9,10.8,41.0,3.0,13.8,Aleutians West Census Area,Alaska
0500000US02020,192345.0,2.2,3.8,23.7,24.8,8.9,22.7,228657,145816,84813.0,41127,5.2,41.5,17.2,21.8,8.5,11.0,72.1,22.3,5.5,0.1,8.8,11.5,320100.0,2148.0,1310.0,292090,61.2,5.3,7.5,9.8,2.9,9.4,Anchorage Municipality,Alaska
0500000US02050,9841.0,6.5,10.1,48.7,18.4,5.1,5.7,12377,6325,54400.0,21392,17.5,34.0,19.4,26.5,7.6,12.6,49.0,47.7,2.9,0.3,28.6,36.4,88700.0,1518.0,1368.0,18263,10.3,0.8,83.2,1.2,0.2,1.9,Bethel Census Area,Alaska
0500000US02060,561.0,2.9,3.4,29.9,32.3,5.7,20.3,616,428,79808.0,46950,3.8,31.8,19.6,19.9,12.9,15.9,52.6,38.6,8.9,0.0,5.0,9.2,222200.0,2054.0,1208.0,739,52.0,0.5,30.4,2.3,1.2,10.1,Bristol Bay Borough,Alaska
0500000US02063,4686.0,0.8,3.6,24.0,32.1,10.5,16.3,5237,3564,90776.0,42592,2.8,32.7,9.4,19.6,22.2,16.0,67.9,23.0,8.6,0.5,5.2,8.9,234300.0,1852.0,1147.0,6495,75.3,1.1,6.2,5.7,1.0,5.6,Chugach Census Area,Alaska
0500000US02066,1880.0,1.2,3.4,34.6,22.8,6.5,17.4,2108,1188,64745.0,33776,5.6,42.9,18.9,18.6,14.1,5.4,51.3,42.8,6.0,0.0,9.3,8.0,234500.0,1494.0,757.0,2894,57.3,0.2,28.5,0.6,0.0,4.3,Copper River Census Area,Alaska
0500000US02068,1866.0,0.4,1.9,30.2,21.5,7.0,25.6,2308,1658,76364.0,35873,3.7,17.1,35.8,23.9,10.7,12.4,77.7,17.1,4.4,0.8,14.1,0.8,233700.0,1629.0,819.0,2502,81.2,2.2,1.7,2.0,0.0,1.5,Denali Borough,Alaska
0500000US02070,2902.0,5.7,7.8,40.1,20.9,6.1,8.5,3555,1950,57436.0,26381,11.6,44.3,17.2,16.4,11.0,11.1,58.4,38.6,3.1,0.0,17.6,23.5,156000.0,2023.0,997.0,4934,16.5,1.5,74.0,0.4,0.1,3.0,Dillingham Census Area,Alaska
0500000US02090,61724.0,2.1,3.4,24.1,28.5,9.6,18.8,76848,44303,76464.0,38031,7.1,37.2,17.5,21.0,12.9,11.4,64.5,28.2,7.1,0.2,6.5,7.7,240300.0,1824.0,1297.0,98455,73.9,4.7,7.7,3.3,0.6,8.2,Fairbanks North Star Borough,Alaska
0500000US02100,1663.0,0.5,1.5,34.2,32.7,3.4,16.7,1745,937,65014.0,30069,9.0,33.8,18.4,23.3,19.3,5.2,58.6,21.2,20.2,0.0,12.6,14.4,263900.0,1655.0,695.0,2547,77.1,0.0,6.4,1.8,0.2,5.2,Haines Borough,Alaska
0500000US02105,1744.0,1.0,5.0,36.4,26.4,11.5,14.6,1876,1052,59926.0,37200,10.8,37.0,23.7,16.3,13.2,9.9,51.4,36.8,11.7,0.1,9.4,10.1,221600.0,1341.0,1009.0,2135,49.0,3.4,33.3,2.3,0.0,9.3,Hoonah-Angoon Census Area,Alaska
0500000US02110,22607.0,0.8,3.0,21.5,27.7,8.2,25.3,25962,16364,88077.0,43074,4.4,45.9,13.5,18.9,11.0,10.7,50.3,40.9,8.5,0.2,6.9,8.7,355100.0,2163.0,1262.0,32099,66.4,0.9,10.1,6.8,1.2,6.9,Juneau City and Borough,Alaska
0500000US02122,41166.0,2.0,5.0,31.3,27.3,8.6,16.2,47095,24668,69245.0,35312,8.0,38.4,19.3,17.1,13.2,11.9,69.8,20.9,8.8,0.5,12.7,18.4,245400.0,1624.0,1072.0,58809,81.4,0.6,7.9,1.7,0.4,4.2,Kenai Peninsula Borough,Alaska
0500000US02130,9690.0,1.7,4.5,30.7,29.6,8.1,16.9,11157,7064,74678.0,38343,5.6,30.8,20.8,22.9,12.2,13.3,66.0,25.4,8.3,0.4,8.8,11.4,299500.0,1872.0,1188.0,13833,65.0,0.7,14.7,8.3,0.2,5.5,Ketchikan Gateway Borough,Alaska
0500000US02150,8902.0,5.8,4.7,27.1,25.0,7.6,17.9,10378,6393,79173.0,32495,6.2,28.3,15.4,19.1,14.6,22.6,66.3,25.5,8.2,0.0,7.3,9.0,295100.0,1847.0,1412.0,13383,53.3,0.5,12.4,22.9,0.2,9.0,Kodiak Island Borough,Alaska
0500000US02158,4046.0,5.5,15.9,54.2,19.2,2.0,2.6,5238,2229,37358.0,14109,22.6,29.8,27.2,19.2,10.2,13.5,39.4,59.3,1.3,0.0,37.9,43.6,72800.0,620.0,710.0,8298,3.3,0.5,93.0,0.1,0.1,1.1,Kusilvak Census Area,Alaska
0500000US02164,718.0,6.0,5.8,35.7,23.3,6.1,10.6,890,515,48750.0,24983,18.3,45.6,19.6,12.4,12.8,9.5,33.4,63.7,2.7,0.2,15.5,24.6,120500.0,850.0,775.0,1156,24.3,6.9,58.7,2.2,0.3,0.3,Lake and Peninsula Borough,Alaska
0500000US02170,69850.0,2.0,4.5,33.9,27.7,10.0,14.3,81831,43444,76118.0,31963,9.9,33.1,19.0,19.7,16.4,11.8,71.6,19.5,8.6,0.3,10.3,11.7,257900.0,1802.0,1115.0,107360,81.8,1.4,6.0,1.5,0.3,5.2,Matanuska-Susitna Borough,Alaska
0500000US02180,5525.0,3.5,10.5,43.3,22.9,2.9,8.4,6885,3667,62843.0,24613,18.1,39.8,21.9,19.2,7.7,11.4,51.4,46.1,2.3,0.2,22.4,27.6,159600.0,1471.0,1232.0,10009,14.9,0.7,76.5,2.7,0.0,1.9,Nome Census Area,Alaska
0500000US02185,6187.0,3.4,7.9,41.0,24.8,7.7,11.3,7204,5172,79083.0,45889,9.8,37.4,15.3,12.8,19.7,14.8,65.5,32.9,1.5,0.0,9.4,14.7,162500.0,1218.0,1050.0,9375,28.6,1.6,52.6,5.8,2.2,4.1,North Slope Borough,Alaska
0500000US02188,4251.0,4.7,10.8,46.9,17.8,4.8,8.3,5256,2687,63750.0,25601,16.0,43.1,15.3,15.3,13.7,12.7,50.0,47.5,2.5,0.0,23.2,29.3,125800.0,1302.0,1286.0,7709,11.6,1.0,81.9,1.2,0.1,2.5,Northwest Arctic Borough,Alaska
0500000US02195,2483.0,6.0,4.8,33.7,21.9,8.1,19.6,2776,1596,68667.0,34296,4.3,23.4,20.8,15.1,17.5,23.1,61.3,23.9,14.7,0.1,4.9,7.4,228400.0,1600.0,931.0,3278,67.3,2.0,6.9,14.5,0.2,7.7,Petersburg Borough,Alaska
