GEO_ID,Below_9th_grade,9_12th_grade,High_School_Grad,Some_College,Associate's_degree,Bachelor's_degree,Graduate_degree,Population (16+),Employed,Median Household Income,Per capita Income,Unemployment Rate,Professional (Occupation),Service (Occupation),Sales (Occupation),Construction (Occupation),Production (Occupation),Salary (Class),Gov't (Class),Self-employed (Class),Fam-unpaid (Class),Poverty,Child-poverty,Median Home value,Median Mortgage,Median Rent,Total Population,White,Black,American Indian,Asian,Pacific Islander,Hispanic/Latino,County,State
0500000US12105,509692.0,5.4,7.7,33.9,21.7,9.9,14.4,594132,320223,60901.0,30262,4.6,30.3,19.6,24.5,10.8,14.8,84.8,10.3,4.8,0.2,14.8,22.4,215700.0,1494.0,1192.0,736229,64.4,14.9,0.3,1.8,0.0,16.2,Polk County,Florida
0500000US12107,52656.0,4.9,12.7,41.7,19.6,7.8,9.3,59578,25898,44852.0,25966,8.9,25.3,19.8,20.7,17.6,16.6,76.4,17.1,6.4,0.0,22.8,34.3,125700.0,1196.0,844.0,73604,74.6,15.8,0.2,0.6,0.0,6.4,Putnam County,Florida
0500000US12109,198819.0,1.8,3.2,20.9,17.7,9.1,29.3,225790,129898,100020.0,52096,4.4,49.1,14.0,23.2,6.5,7.2,82.2,11.2,6.4,0.2,6.8,7.5,416100.0,2096.0,1601.0,278722,83.4,5.5,0.1,3.1,0.1,5.6,St. Johns County,Florida
0500000US12111,244780.0,4.3,7.1,30.8,21.8,10.9,16.4,276707,145080,66154.0,33847,6.0,32.4,20.3,24.4,10.7,12.3,82.3,11.6,5.8,0.3,12.5,19.4,275900.0,1700.0,1363.0,334682,63.1,20.4,0.3,2.0,0.1,11.4,St. Lucie County,Florida
0500000US12113,133200.0,1.8,5.6,27.3,22.8,12.6,19.4,152728,80950,84715.0,39143,4.7,39.6,17.9,21.6,11.1,9.9,77.9,16.1,5.8,0.2,8.9,10.7,272500.0,1669.0,1386.0,188994,82.5,5.9,0.3,2.0,0.2,4.9,Santa Rosa County,Florida
0500000US12115,352738.0,1.9,4.0,26.4,20.0,9.5,21.9,386174,182485,77213.0,53149,3.4,38.4,19.8,24.2,8.7,8.9,82.5,8.9,8.3,0.3,8.1,12.2,338500.0,1755.0,1590.0,439392,86.0,4.3,0.2,1.8,0.0,5.9,Sarasota County,Florida
0500000US12117,334044.0,2.2,4.0,21.3,19.1,11.7,27.2,385816,247988,79490.0,42281,4.3,44.9,15.1,24.8,7.0,8.2,83.8,11.1,5.0,0.2,9.6,11.1,329300.0,1844.0,1545.0,471321,66.0,11.8,0.2,5.1,0.0,13.9,Seminole County,Florida
0500000US12119,118708.0,1.6,5.9,29.2,20.0,9.7,20.2,123477,28658,70105.0,44431,5.1,33.4,17.8,26.3,11.4,11.2,82.0,9.2,6.5,2.2,9.3,34.5,324400.0,1521.0,1185.0,131832,87.0,7.1,0.2,1.1,0.0,3.7,Sumter County,Florida
0500000US12121,31122.0,6.5,9.1,40.5,21.2,6.7,9.1,36058,17198,49729.0,24991,5.5,28.6,21.4,20.7,12.9,16.4,75.7,18.3,5.8,0.2,14.4,20.4,136500.0,1147.0,760.0,43881,78.0,11.3,0.0,0.6,0.0,7.1,Suwannee County,Florida
0500000US12123,15853.0,3.5,13.3,44.1,18.6,6.7,9.7,17882,6747,46239.0,26859,5.8,34.5,22.1,18.6,11.8,13.1,71.5,22.5,6.0,0.0,15.1,24.6,89300.0,1200.0,909.0,21421,73.4,20.4,0.4,0.2,0.3,3.7,Taylor County,Florida
0500000US12125,11097.0,4.4,17.7,39.2,19.2,9.5,6.1,12596,4229,64043.0,24293,3.6,29.4,24.8,21.8,8.3,15.7,65.5,29.7,4.7,0.0,15.9,21.9,146200.0,1136.0,785.0,15524,73.5,16.7,0.2,0.1,0.0,3.3,Union County,Florida
0500000US12127,414960.0,2.8,5.6,30.9,22.2,12.4,17.2,472602,244700,63075.0,35364,4.2,35.6,19.6,24.6,9.9,10.4,82.9,10.5,6.3,0.2,12.2,15.7,251400.0,1503.0,1271.0,558520,74.6,10.7,0.2,1.9,0.0,10.3,Volusia County,Florida
0500000US12129,24288.0,3.2,8.4,36.7,24.5,7.5,12.0,27724,15355,72035.0,31683,3.6,38.4,18.7,22.9,13.0,7.0,57.5,33.3,9.2,0.1,6.1,6.8,198600.0,1400.0,1041.0,33732,79.1,14.5,0.3,0.1,0.0,4.0,Wakulla County,Florida
0500000US12131,56427.0,2.5,5.6,28.1,20.9,9.8,22.6,62663,34379,74832.0,45348,5.3,35.9,18.8,25.2,11.8,8.4,78.9,12.0,8.9,0.2,10.5,17.6,327000.0,1863.0,1463.0,76618,85.8,3.7,0.6,1.1,0.0,4.6,Walton County,Florida
0500000US12133,18230.0,4.8,12.1,42.6,21.9,6.1,7.1,20496,8671,47536.0,23984,4.8,26.1,20.0,20.4,16.1,17.4,70.2,22.8,6.9,0.1,22.7,31.9,137600.0,1250.0,853.0,25014,77.8,14.2,1.1,1.0,0.0,3.4,Washington County,Florida
0500000US13001,12283.0,8.1,13.5,38.1,21.4,8.9,5.5,14411,7394,43268.0,23940,3.3,27.9,15.9,17.8,16.2,22.2,78.1,17.6,4.3,0.0,25.3,39.5,88500.0,1014.0,683.0,18441,70.7,18.2,0.6,0.6,0.0,7.5,Appling County,Georgia
0500000US13003,5468.0,17.0,12.5,34.7,17.3,7.0,5.6,6401,3605,38007.0,23066,4.6,27.1,14.3,14.7,17.4,26.6,78.8,14.7,6.2,0.4,27.5,45.5,77100.0,1012.0,566.0,8265,66.8,15.2,0.0,0.0,0.0,15.2,Atkinson County,Georgia
0500000US13005,7324.0,6.0,9.4,38.2,26.6,8.9,5.1,8640,4253,43938.0,24654,4.3,25.2,15.6,17.7,20.9,20.5,76.5,19.1,4.4,0.0,21.6,29.2,95600.0,1019.0,685.0,11138,73.9,15.1,0.3,0.6,0.0,8.0,Bacon County,Georgia
0500000US13007,2055.0,4.2,10.1,35.9,16.8,14.1,11.0,2377,900,45417.0,23731,12.2,35.2,14.0,25.9,11.9,13.0,67.9,22.3,9.8,0.0,23.1,21.9,121600.0,1190.0,596.0,2878,52.3,34.1,0.9,9.9,0.0,0.6,Baker County,Georgia
0500000US13009,27849.0,3.9,10.6,31.9,21.6,8.6,13.5,36567,16838,54699.0,31681,7.0,33.8,20.5,20.8,10.0,14.9,72.5,23.7,3.8,0.0,22.7,23.5,154400.0,1330.0,832.0,43778,52.9,41.8,0.1,1.6,0.1,1.6,Baldwin County,Georgia
0500000US13011,12937.0,6.4,14.2,34.3,19.3,8.7,10.6,14950,8420,69096.0,30024,2.5,33.7,15.3,17.9,12.5,20.5,78.5,15.1,6.2,0.2,13.2,16.8,229900.0,1353.0,776.0,18381,87.4,2.9,0.1,1.4,0.0,6.6,Banks County,Georgia
0500000US13013,55726.0,5.0,7.4,33.6,23.9,8.9,13.9,65498,41974,75053.0,30899,4.0,32.9,15.4,22.0,12.3,17.3,80.7,13.6,5.6,0.1,9.6,11.8,228400.0,1442.0,1137.0,84399,72.0,12.6,0.4,4.2,0.0,7.5,Barrow County,Georgia
0500000US13015,73182.0,4.1,8.0,37.2,21.8,7.8,14.4,86585,52132,74812.0,32102,5.5,31.3,14.0,25.5,11.0,18.2,81.1,13.8,5.0,0.0,10.8,12.7,237000.0,1498.0,1090.0,109410,79.9,10.9,0.2,1.1,0.1,5.4,Bartow County,Georgia
0500000US13017,11502.0,5.2,11.1,51.3,12.9,7.3,8.7,13540,7089,38255.0,22625,5.0,24.5,16.7,23.4,10.9,24.4,78.9,16.9,4.2,0.0,26.5,40.0,100000.0,1111.0,668.0,17169,57.8,37.3,0.0,0.4,0.0,3.2,Ben Hill County,Georgia
0500000US13019,12433.0,6.3,12.4,38.4,17.8,10.3,9.7,14392,7257,48670.0,25100,4.6,30.6,14.5,17.7,15.6,21.5,69.8,22.0,7.8,0.3,23.2,29.9,108300.0,1130.0,718.0,18187,82.1,10.3,0.0,1.1,0.1,4.1,Berrien County,Georgia
0500000US13021,103131.0,3.7,9.8,30.7,22.1,7.8,13.3,122654,64934,48897.0,30115,7.5,36.2,18.6,22.9,7.0,15.2,81.0,15.1,3.8,0.1,25.1,39.1,155200.0,1351.0,967.0,156554,37.2,54.3,0.1,2.2,0.0,3.3,Bibb County,Georgia
0500000US13023,8151.0,4.7,7.4,31.9,27.0,10.4,11.0,10406,5005,56021.0,28207,6.1,34.9,25.3,15.1,10.6,14.1,63.8,34.4,1.8,0.0,17.1,23.9,121600.0,1339.0,757.0,12413,70.3,26.3,0.0,0.9,0.0,1.8,Bleckley County,Georgia
0500000US13025,12582.0,5.7,14.8,43.3,17.4,8.5,4.7,14380,6986,40166.0,22767,3.3,25.4,16.7,18.4,15.4,24.1,76.8,17.0,6.2,0.0,16.3,20.7,91900.0,1146.0,728.0,18105,92.8,3.7,0.0,0.7,0.0,1.0,Brantley County,Georgia
0500000US13027,11428.0,6.5,11.0,37.2,22.4,8.3,9.7,13129,6627,42263.0,28004,4.9,24.5,22.9,19.3,14.3,19.0,76.7,15.2,8.1,0.0,26.5,36.2,128400.0,1168.0,738.0,16275,57.0,35.6,0.0,0.6,0.1,4.4,Brooks County,Georgia
0500000US13029,28192.0,2.3,5.4,25.0,23.3,10.1,21.2,33430,20236,90627.0,39829,5.5,42.6,14.0,21.6,10.0,11.8,78.7,15.3,5.9,0.0,7.2,8.3,276100.0,1878.0,1390.0,44995,72.6,13.5,0.1,2.3,0.1,6.6,Bryan County,Georgia
0500000US13031,45038.0,2.3,8.9,28.7,21.6,8.8,17.9,65685,36155,53675.0,28484,8.3,32.3,17.7,21.0,12.4,16.6,73.9,20.6,5.2,0.2,22.8,24.0,172500.0,1348.0,931.0,79829,63.7,27.7,0.4,1.6,0.3,3.2,Bulloch County,Georgia
0500000US13033,15584.0,6.0,9.4,37.8,21.2,11.0,10.7,19116,10558,50321.0,29735,5.2,21.8,21.6,18.2,15.7,22.7,74.8,17.1,7.9,0.2,17.3,25.2,98300.0,1283.0,747.0,24337,49.8,45.6,0.0,0.5,0.0,2.1,Burke County,Georgia
0500000US13035,17892.0,3.8,12.5,42.7,22.1,5.8,8.4,20798,10251,60076.0,27875,4.0,30.1,14.6,22.7,12.0,20.6,81.9,13.4,4.7,0.0,15.8,30.7,200000.0,1318.0,961.0,25522,66.5,27.8,0.1,0.1,0.0,2.9,Butts County,Georgia
0500000US13037,4212.0,7.6,16.2,39.6,21.5,3.7,7.0,4837,1603,48663.0,18074,11.4,32.8,20.6,20.1,7.8,18.7,69.8,25.5,4.7,0.0,25.8,36.9,77100.0,1166.0,676.0,5594,33.2,61.9,0.0,0.0,0.0,4.3,Calhoun County,Georgia
0500000US13039,35521.0,1.5,6.0,32.4,28.5,9.9,13.7,43299,21987,68104.0,32712,4.7,32.6,19.2,22.2,11.2,14.8,72.0,22.4,5.4,0.2,16.4,25.4,213400.0,1396.0,1136.0,55105,70.8,17.9,0.1,1.9,0.1,4.4,Camden County,Georgia
0500000US13043,7318.0,10.7,11.8,35.5,23.7,6.0,8.1,8586,4464,45519.0,24477,3.9,32.2,18.4,16.4,12.7,20.3,72.8,20.1,6.6,0.4,18.3,29.8,141500.0,1134.0,682.0,10946,62.4,22.5,0.3,0.8,0.0,10.5,Candler County,Georgia
0500000US13045,76484.0,5.0,10.5,34.3,21.4,7.6,13.4,94925,56102,66895.0,30827,5.9,32.7,15.9,22.2,10.5,18.7,80.4,13.9,5.5,0.2,16.9,22.6,196900.0,1339.0,1055.0,120060,71.2,20.2,0.7,0.9,0.0,5.4,Carroll County,Georgia
0500000US13047,47530.0,3.2,7.4,32.3,24.5,9.4,14.6,54727,32689,68896.0,33515,3.7,34.1,14.5,24.9,10.2,16.4,80.9,12.4,6.6,0.1,8.9,12.9,191200.0,1293.0,921.0,68052,89.9,2.3,0.2,1.5,0.1,3.4,Catoosa County,Georgia
0500000US13049,9002.0,7.2,8.8,45.2,20.4,6.4,9.7,10515,4993,45770.0,22742,8.3,20.3,20.0,15.1,14.9,29.7,75.3,22.0,2.7,0.0,20.5,36.4,107500.0,1168.0,704.0,12547,62.9,28.7,0.6,0.8,0.0,3.3,Charlton County,Georgia
0500000US13051,202409.0,2.6,6.0,24.9,23.0,7.4,21.3,240905,142627,66171.0,37637,6.3,38.3,19.5,20.9,6.5,14.9,79.7,14.5,5.6,0.2,14.0,20.3,256400.0,1678.0,1284.0,296266,49.1,40.2,0.2,2.9,0.1,4.6,Chatham County,Georgia
0500000US13053,4448.0,0.6,3.5,23.4,33.7,8.9,19.5,7411,1494,52943.0,23574,8.4,28.1,30.3,19.3,9.4,12.8,69.2,24.1,6.7,0.0,16.9,17.3,129300.0,1531.0,1260.0,9402,60.6,16.8,2.3,3.6,0.8,9.8,Chattahoochee County,Georgia
0500000US13055,17279.0,9.9,17.0,38.4,18.4,7.0,5.5,19821,9156,43556.0,21576,4.7,22.0,13.8,18.6,14.1,31.6,81.5,11.4,7.1,0.0,19.9,29.3,86400.0,1072.0,753.0,24902,82.9,9.6,0.7,0.1,0.0,4.3,Chattooga County,Georgia
0500000US13057,183322.0,3.4,4.4,22.6,22.1,8.0,27.8,212952,141191,100824.0,45334,3.7,44.1,14.5,23.2,8.7,9.4,82.7,11.0,6.3,0.1,6.6,8.3,358400.0,1876.0,1580.0,268567,80.8,7.1,0.7,2.0,0.0,6.9,Cherokee County,Georgia
0500000US13059,73265.0,3.6,6.5,18.6,16.8,6.5,24.4,109197,63458,48692.0,30138,5.3,45.4,19.4,17.2,5.2,12.8,68.7,25.8,5.1,0.4,26.6,24.2,242600.0,1457.0,1045.0,128864,59.0,26.7,0.5,4.1,0.0,6.8,Clarke County,Georgia
0500000US13061,1931.0,3.6,13.2,34.4,19.3,13.0,9.8,2371,1132,43264.0,22191,3.5,16.8,16.1,18.5,19.5,29.2,80.1,15.4,4.5,0.0,25.7,33.5,81200.0,1175.0,383.0,2855,36.8,61.2,0.0,1.5,0.0,0.2,Clay County,Georgia
0500000US13063,185573.0,6.1,8.5,33.2,22.3,9.4,13.8,224412,138006,56207.0,25549,6.8,26.0,20.6,22.3,8.4,22.7,81.7,13.7,4.4,0.2,16.9,24.4,167200.0,1339.0,1216.0,296312,12.7,70.2,0.2,5.1,0.1,8.6,Clayton County,Georgia
0500000US13065,4511.0,10.2,15.9,36.8,18.0,6.4,9.1,5295,2515,53350.0,20294,2.6,28.2,8.8,21.9,19.2,21.9,70.7,23.0,6.0,0.4,32.5,44.6,73900.0,1053.0,547.0,6713,65.3,26.5,2.6,0.2,0.0,4.0,Clinch County,Georgia
0500000US13067,519750.0,3.7,3.2,17.8,18.2,7.4,31.5,612443,409632,94244.0,48510,4.6,48.6,13.5,20.8,7.3,9.9,84.2,10.0,5.7,0.1,8.3,10.4,346000.0,1901.0,1535.0,765813,52.8,27.5,0.4,5.6,0.0,10.6,Cobb County,Georgia
0500000US13069,28579.0,8.0,13.7,39.4,18.0,8.0,7.9,33635,17710,48398.0,23839,4.3,27.8,14.8,20.2,14.7,22.5,79.3,14.2,5.5,1.0,20.0,28.0,122500.0,1191.0,702.0,43056,62.2,28.7,0.2,0.8,0.0,6.9,Coffee County,Georgia
0500000US13071,29871.0,8.3,14.0,37.0,17.7,8.3,7.7,35398,19342,47235.0,25766,6.1,28.2,14.2,20.2,16.6,20.7,80.0,15.5,4.4,0.1,24.4,37.5,113900.0,1143.0,747.0,45813,60.8,22.8,1.3,0.8,0.0,12.6,Colquitt County,Georgia
0500000US13073,104791.0,1.8,5.0,23.0,20.4,12.3,21.6,122465,73121,92571.0,40677,5.1,44.3,16.3,20.6,8.7,10.1,72.6,22.8,4.4,0.2,7.2,10.5,259000.0,1704.0,1295.0,156921,69.3,16.9,0.2,4.4,0.0,4.7,Columbia County,Georgia
0500000US13075,11189.0,6.0,12.0,34.4,21.2,10.3,9.7,13391,7551,46706.0,24060,5.5,28.0,15.0,21.7,14.3,21.0,76.1,14.9,8.9,0.1,21.8,26.2,113600.0,1188.0,887.0,17242,64.2,27.0,0.6,0.2,0.0,5.1,Cook County,Georgia
0500000US13077,100309.0,2.5,6.8,26.0,21.3,9.3,21.9,117138,73138,90031.0,41373,2.8,40.0,15.1,21.6,8.5,14.9,81.5,14.0,4.3,0.2,8.3,10.7,291900.0,1724.0,1326.0,147449,72.8,18.0,0.2,1.9,0.0,4.0,Coweta County,Georgia
0500000US13079,8525.0,5.2,13.8,41.4,19.4,8.9,5.9,9963,5008,56948.0,31240,8.1,29.2,12.3,23.6,18.0,17.0,74.0,15.0,10.8,0.2,16.6,19.3,149400.0,1174.0,677.0,12156,73.3,22.0,0.8,0.0,0.0,3.0,Crawford County,Georgia
0500000US13081,13661.0,4.6,13.2,39.0,20.8,8.2,8.5,16062,8630,47463.0,28063,8.2,26.2,17.9,20.7,12.5,22.6,71.4,19.1,9.5,0.0,23.6,41.9,106900.0,1225.0,735.0,20255,51.3,44.8,0.0,0.6,0.0,1.8,Crisp County,Georgia
0500000US13083,11294.0,4.0,9.5,36.7,20.8,10.6,13.1,13375,7073,59531.0,30078,5.5,29.6,17.0,22.8,14.7,15.9,81.1,10.2,8.3,0.3,6.5,5.1,157900.0,1331.0,861.0,16239,93.8,1.0,0.0,0.8,0.0,1.8,Dade County,Georgia
0500000US13085,19579.0,3.4,8.6,21.9,23.2,7.5,24.5,22687,13604,84516.0,41096,4.6,44.1,13.0,23.1,8.1,11.8,79.8,15.2,4.7,0.3,9.6,14.4,312600.0,1749.0,1360.0,27355,91.2,1.3,0.1,0.8,0.0,4.7,Dawson County,Georgia
0500000US13087,19270.0,7.2,10.5,34.6,21.4,11.3,9.8,22565,11043,47383.0,24974,6.4,27.2,22.4,19.3,10.1,20.9,76.1,17.0,6.7,0.2,24.3,38.8,140800.0,1213.0,796.0,29063,52.4,40.2,0.3,0.5,0.0,4.6,Decatur County,Georgia
0500000US13089,522568.0,4.1,4.8,20.3,16.5,7.7,26.2,605987,388455,76044.0,43958,6.4,48.1,14.5,19.7,5.2,12.6,82.1,13.4,4.3,0.2,13.4,20.6,301100.0,1823.0,1464.0,761209,31.9,52.8,0.7,6.2,0.1,5.6,DeKalb County,Georgia
0500000US13091,14411.0,3.5,9.9,41.7,23.6,6.5,9.7,16593,7728,46091.0,23137,2.9,28.4,14.6,15.4,18.0,23.5,74.5,19.0,6.5,0.0,22.3,25.4,104600.0,1361.0,695.0,19977,66.9,30.3,0.3,0.0,0.0,1.5,Dodge County,Georgia
0500000US13093,8557.0,5.0,12.2,42.6,17.6,9.6,8.9,9670,3958,54109.0,27232,7.5,30.0,21.4,12.1,10.5,26.0,71.0,20.0,9.0,0.0,21.0,45.2,94500.0,1145.0,717.0,11236,43.6,47.7,0.3,0.0,0.0,5.6,Dooly County,Georgia
0500000US13095,55209.0,4.4,11.7,29.6,21.7,9.4,12.9,66929,33442,45640.0,26563,10.0,32.7,21.6,21.9,7.0,16.9,74.9,19.8,5.0,0.2,26.4,39.1,119100.0,1245.0,898.0,85038,24.4,69.9,0.2,0.8,0.0,2.5,Dougherty County,Georgia
0500000US13097,93905.0,3.2,6.5,30.1,21.7,8.6,18.5,112789,70280,76930.0,34010,6.6,36.4,13.5,24.4,8.4,17.3,79.9,14.8,5.2,0.1,11.6,16.3,227800.0,1533.0,1326.0,144735,39.4,48.9,0.1,1.9,0.0,6.4,Douglas County,Georgia
0500000US13099,6854.0,5.6,14.6,40.8,16.7,8.3,9.1,8470,4258,48355.0,25929,6.0,26.6,18.2,21.3,11.2,22.5,72.4,23.6,3.8,0.3,22.2,37.4,126500.0,1303.0,803.0,10753,43.9,52.9,0.1,0.0,0.0,1.8,Early County,Georgia
0500000US13101,2271.0,4.3,13.3,46.4,16.9,5.2,8.6,2976,1901,61184.0,24751,2.0,15.0,13.4,22.3,28.8,20.5,72.5,14.8,12.6,0.0,15.0,19.0,114900.0,1013.0,789.0,3707,65.9,4.1,0.1,1.6,0.0,25.9,Echols County,Georgia
0500000US13103,42691.0,2.2,7.7,33.6,21.9,9.5,17.9,50024,30888,79474.0,36506,5.3,36.3,13.9,20.9,12.2,16.7,81.0,14.4,4.4,0.2,6.6,6.5,219000.0,1562.0,1098.0,65314,77.5,13.7,0.1,0.7,0.2,4.2,Effingham County,Georgia
0500000US13105,13921.0,4.9,13.3,40.5,21.6,5.5,8.5,15810,8514,48190.0,27848,7.5,24.7,14.6,19.8,13.3,27.5,75.2,15.9,8.4,0.5,19.0,31.9,104500.0,1158.0,828.0,19570,66.2,27.6,0.8,1.1,0.0,2.8,Elbert County,Georgia
0500000US13107,15273.0,6.8,14.1,40.9,17.6,9.0,7.7,17744,9194,47905.0,24696,8.9,25.9,17.2,17.4,16.5,23.0,75.8,15.2,8.5,0.6,21.4,28.4,87500.0,1003.0,724.0,22907,60.5,32.1,0.4,0.2,0.0,2.7,Emanuel County,Georgia
0500000US13109,6975.0,6.9,14.1,38.2,19.6,4.8,10.5,8216,4406,55222.0,25580,6.8,27.6,16.1,15.9,19.3,21.1,79.3,16.0,4.1,0.5,21.2,26.9,130500.0,1083.0,715.0,10759,56.3,27.4,0.3,1.0,0.0,11.3,Evans County,Georgia
0500000US13111,19858.0,4.5,7.7,34.4,20.8,9.5,13.1,21971,9979,54857.0,36058,5.4,32.4,21.2,21.5,10.7,14.2,75.9,12.5,11.6,0.0,11.8,18.1,260100.0,1391.0,813.0,25436,94.1,0.3,0.1,0.5,0.0,2.8,Fannin County,Georgia
0500000US13113,81529.0,1.8,2.9,20.7,18.5,8.9,29.3,95914,54962,105910.0,51004,3.9,49.5,12.9,18.9,6.4,12.3,81.4,13.3,5.0,0.2,5.3,5.7,369700.0,2128.0,1693.0,119259,61.3,24.9,0.1,4.7,0.1,5.9,Fayette County,Georgia
0500000US13115,65521.0,6.2,9.7,32.6,21.4,7.8,13.0,78821,43616,57868.0,30523,4.1,30.8,18.4,19.6,9.7,21.6,81.4,12.2,6.1,0.3,17.5,25.8,174000.0,1374.0,890.0,98541,74.2,13.9,0.6,1.3,0.1,7.2,Floyd County,Georgia
0500000US13117,165931.0,2.8,3.3,14.6,16.3,6.8,35.0,194590,130217,131660.0,54002,3.7,55.6,10.8,21.5,5.1,6.9,84.9,8.5,6.3,0.2,4.6,5.3,451100.0,2322.0,1779.0,253225,69.6,4.1,0.3,16.6,0.0,6.6,Forsyth County,Georgia
0500000US13119,15957.0,5.6,13.5,33.3,20.1,10.6,9.9,19104,9505,52597.0,27671,6.2,29.6,16.3,18.8,11.4,23.9,76.6,16.6,6.5,0.3,18.4,29.0,146700.0,1270.0,751.0,23480,83.0,9.2,0.5,1.5,0.0,4.0,Franklin County,Georgia
0500000US13121,730654.0,2.3,4.1,16.1,14.3,6.1,33.2,863381,561697,86267.0,58314,5.4,55.6,11.8,20.5,3.2,9.0,83.0,11.2,5.6,0.2,12.5,17.3,398300.0,2202.0,1529.0,1061944,41.0,43.4,0.2,7.6,0.0,5.3,Fulton County,Georgia
0500000US13123,23455.0,6.6,7.4,34.9,18.3,9.4,14.1,26144,13571,70334.0,34412,2.4,31.9,15.9,23.0,14.3,14.9,75.8,16.5,7.6,0.2,14.8,22.1,259700.0,1360.0,907.0,31519,89.9,0.8,0.7,0.4,0.0,5.2,Gilmer County,Georgia
0500000US13125,1987.0,7.9,10.0,39.4,19.6,10.3,11.7,2362,1321,60469.0,28733,1.6,21.8,18.5,25.5,13.6,20.6,75.4,19.1,5.5,0.0,15.5,21.5,117300.0,1670.0,779.0,2903,88.4,10.6,0.0,0.0,0.1,0.0,Glascock County,Georgia
0500000US13127,60152.0,3.8,8.1,26.8,21.4,9.4,18.2,68635,37799,65970.0,39221,4.3,36.4,20.1,22.3,8.0,13.1,76.7,15.3,7.6,0.4,16.4,29.2,238000.0,1526.0,1031.0,84566,66.6,24.7,0.3,1.2,0.1,3.6,Glynn County,Georgia
0500000US13129,39102.0,8.7,13.5,35.0,19.8,6.4,9.4,45439,26411,57555.0,29787,3.0,28.6,15.4,21.6,11.4,23.0,81.5,13.0,5.2,0.3,14.0,17.5,179100.0,1242.0,830.0,57785,81.3,3.6,2.2,1.2,0.2,9.1,Gordon County,Georgia
0500000US13131,17685.0,7.3,11.7,36.2,21.2,7.7,9.4,20384,11042,51929.0,26887,4.4,33.6,15.5,18.0,15.6,17.3,77.9,14.1,7.9,0.0,19.8,32.8,147000.0,1287.0,806.0,26075,62.9,29.3,0.4,0.3,0.0,2.9,Grady County,Georgia
0500000US13133,14155.0,3.7,8.3,30.4,17.4,6.8,21.4,15968,7356,77527.0,51577,5.4,33.4,15.7,22.5,10.6,17.9,74.7,16.3,8.4,0.7,12.9,25.8,308000.0,1794.0,825.0,19020,59.7,31.4,0.0,1.2,0.0,6.6,Greene County,Georgia
0500000US13135,613696.0,6.2,5.6,22.5,17.3,9.4,25.2,736740,483028,82296.0,36778,4.1,40.8,15.3,21.5,9.6,12.8,82.9,11.0,5.8,0.3,10.1,13.3,307300.0,1845.0,1594.0,957977,39.4,28.5,0.5,12.7,0.1,15.7,Gwinnett County,Georgia
0500000US13137,31309.0,9.2,10.1,33.7,18.0,6.1,12.9,37580,21126,61292.0,29069,2.3,31.4,17.2,19.8,12.4,19.2,81.4,12.5,6.0,0.1,13.6,16.8,188800.0,1387.0,861.0,46326,81.0,3.5,0.5,2.2,0.9,9.8,Habersham County,Georgia
0500000US13139,135246.0,10.9,8.1,28.4,20.0,7.2,15.9,160778,98562,74153.0,35624,3.9,32.6,13.9,21.0,12.2,20.3,83.2,10.1,6.6,0.1,13.5,22.9,277900.0,1603.0,1179.0,204953,72.0,6.8,0.3,2.0,0.0,16.5,Hall County,Georgia
0500000US13141,6597.0,12.4,12.5,35.9,19.5,10.1,8.2,7580,2530,31767.0,19730,6.2,20.9,24.5,20.2,8.2,26.2,67.8,27.0,5.2,0.0,27.5,53.6,93500.0,1534.0,576.0,8588,25.4,71.7,0.2,0.9,0.0,0.5,Hancock County,Georgia
0500000US13143,20766.0,4.6,11.3,39.0,21.2,6.0,11.0,23862,14044,65940.0,31342,4.4,32.1,13.2,19.5,12.8,22.3,79.9,14.2,5.4,0.5,12.5,17.6,187700.0,1499.0,837.0,30178,91.2,4.7,0.0,0.6,0.0,1.9,Haralson County,Georgia
0500000US13145,24553.0,1.9,4.7,26.6,24.6,9.9,17.9,28386,15747,85936.0,39851,5.8,43.9,11.8,21.1,9.6,13.6,76.0,19.1,4.8,0.1,7.5,9.0,273200.0,1858.0,869.0,34914,77.4,15.6,0.1,0.7,0.0,3.1,Harris County,Georgia
0500000US13147,19076.0,5.3,11.9,34.5,20.3,9.8,13.0,21271,11046,61765.0,30636,4.8,30.3,17.1,21.8,12.0,18.8,77.8,13.8,8.3,0.1,10.8,11.1,180500.0,1299.0,782.0,26110,75.4,17.6,0.5,1.3,0.0,2.8,Hart County,Georgia
0500000US13149,7848.0,4.5,11.4,42.4,24.6,5.4,7.7,9226,4705,62965.0,32386,5.4,26.3,13.8,16.5,22.1,21.2,81.1,15.4,3.4,0.1,16.7,21.1,134900.0,1311.0,815.0,11489,85.8,8.5,0.0,0.5,0.0,1.6,Heard County,Georgia
0500000US13151,156722.0,2.5,5.0,31.9,22.2,10.9,17.9,188828,118323,79663.0,35065,5.3,35.4,15.4,23.5,8.5,17.2,76.9,17.5,5.3,0.2,8.4,12.4,245200.0,1622.0,1411.0,240853,39.8,48.7,0.1,3.3,0.0,4.2,Henry County,Georgia
0500000US13153,107796.0,2.4,4.6,27.2,22.0,11.8,18.3,127435,75113,76968.0,35223,4.8,38.2,15.3,22.9,8.9,14.7,68.1,27.3,4.5,0.1,9.7,12.3,189500.0,1459.0,1094.0,164117,56.3,31.7,0.4,3.3,0.2,3.9,Houston County,Georgia
