GEO_ID,NAME,DP02_0059PE,DP02_0060PE,DP02_0061PE,DP02_0062PE,DP02_0063PE,DP02_0064PE,DP02_0065PE,DP03_0001E,DP03_0004E,DP03_0062E,DP03_0088E,DP03_0009PE,DP03_0027PE,DP03_0028PE,DP03_0029PE,DP03_0030PE,DP03_0031PE,DP03_0047PE,DP03_0048PE,DP03_0049PE,DP03_0050PE,DP03_0128PE,DP03_0129PE,DP04_0089E,DP04_0101E,DP04_0134E,DP05_0001E,DP05_0037PE,DP05_0038PE,DP05_0039PE,DP05_0044PE,DP05_0052PE,DP05_0071PE
0500000US01033,"Colbert County, Alabama",40835,3.6,10.1,36.6,23.3,8.4,11.2,46692,25589,56149,30724,3.4,33.7,17.1,18.7,9.8,20.6,78.4,15.2,6.3,0.2,15.9,26.5,148500,1179,810,57270,78.0,16.0,0.3,0.4,0.1,2.9
0500000US01035,"Conecuh County, Alabama",8382,2.9,7.7,48.3,19.8,8.1,7.7,9568,3757,39888,24426,4.4,24.2,13.3,22.8,7.2,32.5,79.8,14.9,5.3,0.0,18.4,34.2,98800,1060,718,11576,49.7,48.5,0.3,0.3,0.0,0.3
0500000US01037,"Coosa County, Alabama",8049,3.7,12.8,41.4,22.1,9.3,7.2,8825,3868,52279,28998,4.4,24.0,15.5,22.6,14.1,23.8,80.2,13.8,6.0,0.0,11.1,24.5,109500,1052,632,10329,66.4,30.2,0.1,0.0,0.0,2.0
0500000US01039,"Covington County, Alabama",26447,4.4,9.8,36.3,21.4,11.8,9.8,30145,15090,48772,28528,5.5,31.2,15.7,19.2,12.4,21.5,75.1,19.2,5.4,0.3,18.8,26.9,124300,1127,701,37542,83.7,12.3,0.3,0.6,0.0,1.0
0500000US01041,"Crenshaw County, Alabama",9148,6.8,11.1,42.5,14.4,8.0,11.9,10556,5132,48557,32396,6.1,24.6,15.0,20.7,12.0,27.6,76.7,13.9,9.5,0.0,14.9,18.6,100400,1122,595,13205,71.1,23.2,0.1,1.2,0.0,1.2
0500000US01043,"Cullman County, Alabama",61520,4.6,10.8,31.4,23.6,11.4,12.1,70954,39440,58119,29788,4.3,28.6,16.7,22.6,13.6,18.5,79.7,12.3,7.9,0.1,13.0,16.3,166000,1199,848,88284,91.8,1.1,0.4,0.3,0.0,4.2
0500000US01045,"Dale County, Alabama",33687,4.5,9.8,31.3,25.1,10.1,12.9,39197,18115,52813,28312,7.8,28.1,18.6,20.7,14.0,18.6,74.0,19.7,6.3,0.0,17.5,29.1,123800,1071,829,49455,70.4,21.1,1.0,1.2,0.0,3.1
0500000US01047,"Dallas County, Alabama",25984,3.4,11.2,39.7,19.4,10.6,10.1,30351,14359,37180,22798,9.1,26.6,15.7,22.6,9.1,25.9,80.7,13.1,6.0,0.2,27.1,44.5,91600,1136,726,38326,27.7,69.1,0.5,0.6,0.0,0.0
0500000US01049,"DeKalb County, Alabama",48385,11.1,11.1,31.8,20.6,11.2,8.3,56883,30827,47920,24915,3.9,26.8,16.2,16.7,14.5,25.7,80.7,10.6,8.6,0.0,20.2,30.9,129000,1119,684,71680,82.5,1.5,1.5,0.1,0.6,11.1
0500000US01051,"Elmore County, Alabama",61046,3.4,8.1,33.8,20.7,9.9,15.8,70825,39250,73258,34152,4.2,38.6,14.5,23.8,8.7,14.4,74.1,21.1,4.7,0.1,9.6,13.3,200400,1354,982,87694,73.9,20.8,0.3,0.7,0.0,1.9
0500000US01053,"Escambia County, Alabama",25461,4.6,13.2,44.4,16.9,8.5,8.5,29357,12964,41153,21758,9.2,25.0,20.3,21.4,12.2,21.0,80.2,14.3,5.3,0.2,21.8,27.5,122000,1048,659,36755,61.9,30.3,3.1,0.2,0.0,1.1
0500000US01055,"Etowah County, Alabama",72715,4.0,9.9,33.4,24.2,10.8,10.8,83569,44508,52177,28479,6.0,29.8,16.8,21.1,10.0,22.3,77.9,15.5,6.6,0.0,15.9,23.4,148400,1191,779,103348,77.9,15.2,0.3,0.7,0.0,3.6
0500000US01057,"Fayette County, Alabama",11428,6.4,9.8,39.8,23.1,7.8,8.3,13382,6296,45650,27053,9.6,23.7,14.2,17.8,11.1,33.3,82.1,11.9,5.9,0.0,22.2,34.8,112700,1083,600,16297,84.2,12.7,0.1,0.2,0.2,0.4
0500000US01059,"Franklin County, Alabama",21351,6.1,13.8,40.1,18.1,7.1,10.3,24985,13469,47359,24874,3.8,25.0,14.8,16.7,13.6,29.9,82.0,11.0,7.0,0.0,16.6,27.5,121600,1080,596,32011,77.6,4.2,0.4,0.1,0.0,15.9
0500000US01061,"Geneva County, Alabama",18982,6.3,10.3,36.7,21.8,11.0,9.7,21423,10890,47608,25644,3.9,31.9,16.8,19.6,15.0,16.7,76.1,16.2,7.6,0.2,20.8,29.0,120700,1130,696,26647,83.9,9.3,0.3,0.5,0.0,3.2
0500000US01063,"Greene County, Alabama",5449,2.8,15.3,37.1,20.4,7.6,10.6,6121,2355,32796,20862,4.5,28.4,14.7,13.8,16.9,26.3,71.6,20.6,7.8,0.0,32.9,46.2,88800,941,682,7706,17.3,81.8,0.1,0.0,0.0,0.2
0500000US01065,"Hale County, Alabama",9980,5.2,14.3,37.8,17.5,8.9,10.8,11591,5433,35851,23690,7.6,37.9,18.2,17.2,7.4,19.3,76.1,18.7,5.2,0.1,25.0,36.8,109400,1089,668,14742,38.4,56.8,0.3,0.1,0.0,1.9
0500000US01067,"Henry County, Alabama",12561,5.8,12.7,32.8,18.7,9.1,14.0,14191,7321,58395,30273,5.3,31.7,16.0,22.2,11.7,18.4,77.1,15.6,7.0,0.2,15.5,22.0,132400,1116,678,17282,70.6,25.3,0.3,0.6,0.0,1.8
0500000US01069,"Houston County, Alabama",73993,3.6,8.8,32.0,23.5,9.7,14.3,85251,45708,55064,32126,5.0,33.5,18.1,23.2,9.3,15.9,79.6,13.7,6.3,0.4,17.8,26.4,164900,1233,858,107040,66.6,27.2,0.3,0.9,0.0,2.5
0500000US01071,"Jackson County, Alabama",37823,5.2,12.8,37.4,19.2,9.3,10.2,43027,20405,46748,27695,6.0,31.9,13.6,17.1,13.2,24.2,78.5,15.8,5.6,0.1,18.6,27.2,126900,1164,702,52618,89.7,3.3,0.8,0.4,0.0,2.5
0500000US01073,"Jefferson County, Alabama",457310,2.5,6.5,26.1,21.2,8.2,21.2,537683,311193,63595,38224,5.4,42.1,16.0,21.0,7.0,13.8,80.3,15.3,4.2,0.1,15.9,22.6,208900,1509,1086,672265,50.3,42.7,0.2,1.7,0.0,3.2
0500000US01075,"Lamar County, Alabama",9894,7.0,11.0,40.9,20.5,10.4,6.1,11102,5381,49565,24794,5.0,27.5,13.0,20.0,9.8,29.6,79.0,15.2,5.5,0.3,15.3,16.9,108200,1134,495,13885,85.8,11.0,0.4,0.2,0.0,0.7
0500000US01077,"Lauderdale County, Alabama",64564,3.0,8.3,34.9,20.0,8.1,16.1,77733,43474,56081,32678,3.6,30.1,17.1,24.7,10.2,17.9,78.6,16.1,5.0,0.2,13.3,17.6,174800,1200,773,94329,84.4,9.9,0.3,0.6,0.1,2.5
0500000US01079,"Lawrence County, Alabama",23478,5.7,11.6,41.1,18.5,7.3,10.1,26784,13836,54786,29486,3.0,31.0,14.6,17.1,12.3,25.0,79.3,13.1,7.6,0.0,15.8,22.6,134200,1170,692,33116,76.8,10.2,5.0,0.3,0.1,2.2
0500000US01081,"Lee County, Alabama",107084,2.4,5.9,21.7,20.6,9.2,22.1,143029,81409,59288,33083,3.8,44.8,16.7,18.2,7.4,12.8,74.1,21.1,4.7,0.1,18.5,16.7,224400,1421,953,175126,68.7,22.5,0.2,4.3,0.0,2.2
0500000US01083,"Limestone County, Alabama",73067,4.3,8.4,27.8,20.9,9.1,18.9,84173,48090,80146,37504,4.1,40.3,13.0,19.1,10.4,17.3,78.3,16.3,5.3,0.1,11.2,15.8,229400,1400,861,104199,76.8,13.2,0.8,1.8,0.1,4.4
0500000US01085,"Lowndes County, Alabama",7035,4.8,11.9,41.6,15.3,10.1,10.5,8181,3727,33125,23415,7.5,24.5,13.0,20.2,10.3,31.9,79.3,17.0,3.7,0.0,25.5,40.0,83400,1189,760,10153,24.6,74.9,0.0,0.0,0.0,0.2
0500000US01087,"Macon County, Alabama",11880,3.8,13.5,31.7,23.0,7.5,10.7,16423,7072,41206,22449,12.5,30.2,25.0,18.6,5.6,20.6,70.0,23.7,6.3,0.0,25.0,32.5,93900,1076,688,19198,16.3,78.9,0.0,0.4,0.0,2.5
0500000US01089,"Madison County, Alabama",267305,2.2,5.5,19.0,20.5,7.6,26.8,315604,192922,78058,44720,4.2,50.4,13.6,18.4,6.2,11.3,76.8,18.0,5.0,0.2,10.7,13.9,242900,1462,1043,389781,65.4,24.5,0.5,2.5,0.1,3.6
0500000US01091,"Marengo County, Alabama",12997,3.1,7.8,35.6,21.9,9.6,12.7,15434,7587,42975,27210,2.8,29.5,18.7,20.1,11.4,20.4,75.1,19.9,4.5,0.6,21.5,31.9,98600,1131,702,19180,45.4,50.8,0.3,0.8,0.0,1.5
0500000US01093,"Marion County, Alabama",20785,6.1,13.2,35.5,21.7,11.6,7.1,23947,11563,49743,25205,6.5,29.4,14.7,17.1,13.5,25.4,75.1,18.0,6.6,0.3,16.4,20.6,104300,1094,581,29203,91.3,3.8,0.3,0.3,0.0,2.7
0500000US01095,"Marshall County, Alabama",64995,6.5,9.1,31.9,20.2,10.9,14.5,75849,41389,58272,29509,3.8,33.2,16.1,18.9,10.9,20.9,80.0,13.2,6.5,0.3,16.6,25.2,165600,1236,746,97923,85.8,2.8,0.9,0.6,0.1,7.7
0500000US01097,"Mobile County, Alabama",279868,2.8,9.1,34.1,21.0,8.8,15.7,328379,176289,55352,30482,5.9,34.5,17.4,20.8,10.7,16.6,79.9,14.5,5.5,0.1,17.6,25.4,164600,1319,973,413878,56.7,36.3,0.4,2.0,0.0,2.3
0500000US01099,"Monroe County, Alabama",13707,3.5,12.8,44.0,17.5,8.7,7.8,16255,6220,39965,23090,12.2,23.9,18.0,20.7,12.7,24.6,78.0,16.8,5.1,0.1,22.9,29.2,109300,1097,692,19816,53.7,42.3,1.3,0.2,0.1,0.2
0500000US01101,"Montgomery County, Alabama",151442,3.6,8.4,25.6,21.1,7.6,19.5,180677,98419,56707,32769,6.8,37.1,16.8,22.6,5.8,17.7,73.3,21.7,5.0,0.0,19.6,29.3,151300,1274,1028,228132,32.8,59.1,0.1,3.3,0.0,2.6
0500000US01103,"Morgan County, Alabama",84874,6.0,8.8,30.8,21.6,9.0,15.9,98341,55092,61588,33223,4.2,33.1,14.5,20.0,11.5,20.9,81.7,12.2,5.9,0.1,13.7,17.5,174800,1252,791,123102,76.4,13.5,0.4,0.5,0.0,6.4
0500000US01105,"Perry County, Alabama",5314,6.6,13.8,42.9,16.1,5.3,10.1,6880,2301,32332,16581,15.7,26.7,17.1,21.4,8.0,26.9,72.0,18.3,9.7,0.0,32.8,58.4,81700,1135,560,8479,28.4,70.8,0.0,0.1,0.0,0.2
0500000US01107,"Pickens County, Alabama",13592,6.4,8.6,41.1,20.1,9.2,9.0,15746,6945,45339,26912,5.3,31.7,15.9,15.0,12.4,25.0,74.9,19.5,5.6,0.1,22.3,36.1,119800,1101,578,18925,57.5,39.7,0.2,0.1,0.0,1.1
0500000US01109,"Pike County, Alabama",19205,3.1,9.0,36.2,18.5,5.4,15.7,27502,13783,42616,26685,4.9,34.3,18.2,21.6,7.8,18.1,72.9,21.8,5.1,0.2,23.6,31.3,144500,1266,750,32997,56.6,37.3,0.3,2.0,0.0,1.5
0500000US01111,"Randolph County, Alabama",15614,6.1,11.9,34.9,18.4,10.0,12.1,17952,8613,49879,27558,3.2,31.4,14.7,17.6,9.1,27.3,80.9,14.5,4.6,0.0,19.9,24.8,155000,1182,704,22179,77.0,19.0,0.1,0.3,0.0,1.6
0500000US01113,"Russell County, Alabama",39868,5.5,9.3,29.6,26.0,13.3,10.3,46044,22595,47420,25855,6.5,29.1,15.7,23.0,10.7,21.5,77.9,16.7,5.4,0.0,22.0,31.4,141900,1244,908,58849,46.9,44.9,0.2,0.8,0.1,3.8
0500000US01115,"St. Clair County, Alabama",64523,4.1,8.7,35.5,23.2,9.2,13.3,73891,41814,73218,33571,4.3,35.1,15.3,22.3,11.9,15.5,81.0,14.1,4.9,0.1,10.9,14.3,202000,1385,1044,91719,85.2,9.8,0.3,0.4,0.1,2.2
0500000US01117,"Shelby County, Alabama",153645,2.0,4.2,20.2,20.1,7.9,29.8,179299,113542,90618,45701,3.1,47.5,13.3,21.4,7.8,10.0,81.6,12.9,5.1,0.4,6.9,7.4,276500,1627,1272,223916,78.0,13.0,0.2,2.0,0.0,4.3
0500000US01119,"Sumter County, Alabama",7354,2.5,8.6,32.2,27.7,7.1,12.3,10124,4299,31726,19720,8.2,25.3,20.1,23.7,11.6,19.4,66.0,26.5,7.3,0.2,30.4,52.5,88000,1079,770,12196,25.5,72.3,0.1,0.5,0.0,0.9
0500000US01121,"Talladega County, Alabama",57406,4.5,12.3,34.9,23.9,7.8,9.8,66263,32093,52457,29236,8.4,27.8,15.2,20.4,11.4,25.1,79.6,16.4,4.0,0.1,18.7,27.3,131900,1176,750,81105,63.1,31.9,0.2,0.4,0.1,1.7
0500000US01123,"Tallapoosa County, Alabama",29557,5.1,13.0,32.1,22.6,9.0,11.4,33913,15600,53282,29682,10.4,25.6,16.4,23.4,12.6,21.9,79.6,13.6,6.7,0.1,16.8,26.9,127100,1081,701,41251,69.1,26.6,0.1,0.5,0.0,2.1
0500000US01125,"Tuscaloosa County, Alabama",141959,2.5,6.8,29.4,21.4,9.0,18.2,189439,109994,61645,32141,5.5,37.4,15.5,20.1,8.9,18.1,77.2,18.4,4.3,0.1,16.7,21.1,218800,1444,974,231558,62.1,32.1,0.2,1.6,0.0,2.4
0500000US01127,"Walker County, Alabama",45281,5.3,12.1,34.8,21.6,11.0,9.4,52243,25764,52987,28204,5.7,27.9,17.5,21.5,12.8,20.2,81.5,13.7,4.6,0.1,16.4,22.2,124100,1176,698,64978,88.6,6.0,0.2,0.2,0.0,2.9
0500000US01129,"Washington County, Alabama",10500,2.8,8.9,43.8,22.7,7.5,6.7,12747,5598,51184,29210,6.3,31.9,16.9,14.6,13.5,23.1,83.2,13.9,2.9,0.0,15.8,22.4,138100,1323,698,15434,66.7,23.4,6.8,0.4,0.0,0.1
0500000US01131,"Wilcox County, Alabama",7069,5.7,16.6,40.4,20.5,5.2,7.8,8367,3345,38208,20442,10.7,24.2,15.3,21.8,16.6,22.1,77.1,18.9,4.0,0.0,26.8,46.3,83200,1098,787,10441,27.5,70.2,0.1,0.0,0.0,0.0
0500000US01133,"Winston County, Alabama",16998,5.9,14.0,40.4,18.4,7.5,8.1,19441,9773,49494,26933,4.4,27.5,11.1,19.1,13.7,28.7,80.9,11.6,6.9,0.6,18.2,24.4,111600,1214,680,23655,93.2,1.1,0.5,0.4,0.0,2.9
0500000US02013,"Aleutians East Borough, Alaska",2675,9.8,9.2,39.4,18.7,6.1,12.7,3061,2305,79961,42165,4.4,21.9,8.7,11.2,14.2,44.0,71.8,20.9,7.0,0.3,12.6,17.5,164100,1564,1035,3407,16.9,5.4,37.1,19.8,0.3,10.9
0500000US02016,"Aleutians West Census Area, Alaska",3861,6.2,4.2,41.3,25.2,7.5,13.2,4404,3559,100662,47339,3.0,16.1,14.6,14.7,12.5,42.2,78.3,19.8,1.9,0.1,9.6,11.2,377100,2415,1672,5219,26.0,3.9,9.3,40.7,3.5,11.7
0500000US02020,"Anchorage Municipality, Alaska",192454,2.1,3.7,24.5,24.1,8.6,23.0,228369,142335,95731,46554,5.2,41.7,18.1,20.8,8.1,11.2,72.6,22.0,5.2,0.2,9.6,11.7,363800,2318,1405,290674,59.2,5.3,7.4,9.8,2.9,4.9
0500000US02050,"Bethel Census Area, Alaska",10109,6.3,11.0,47.9,17.9,7.3,5.3,12669,6562,64094,25859,16.2,31.4,18.4,23.3,12.5,14.4,53.2,43.4,3.1,0.3,25.3,31.4,120600,1867,1408,18538,9.1,1.2,83.4,1.4,0.2,0.9
0500000US02060,"Bristol Bay Borough, Alaska",636,2.0,3.0,28.3,31.9,8.5,21.9,707,425,94167,45499,2.7,35.5,13.6,19.8,16.9,14.1,51.3,42.1,6.6,0.0,7.9,7.7,253400,2096,1183,854,45.3,0.4,31.5,5.6,2.0,4.7
0500000US02063,"Chugach Census Area, Alaska",4929,1.8,3.7,23.8,27.8,11.5,20.3,5590,3438,83068,44700,8.8,40.5,15.0,14.0,18.0,12.4,61.5,28.2,10.0,0.2,4.9,5.7,287900,2119,1364,7000,71.6,1.6,5.3,7.0,1.3,6.4
0500000US02066,"Copper River Census Area, Alaska",1791,2.1,5.5,29.1,28.9,6.4,19.0,1982,1124,70606,37887,6.5,39.5,18.5,19.4,16.7,5.9,48.2,42.3,9.1,0.4,11.2,16.1,235100,1729,877,2614,53.0,0.0,33.9,0.5,0.0,5.9
0500000US02068,"Denali Borough, Alaska",1674,1.1,2.2,46.8,16.3,8.4,13.7,1881,1344,87292,73692,1.9,24.9,16.4,6.8,41.2,10.7,69.4,24.6,5.0,1.0,7.3,10.7,227000,1813,863,2101,75.7,2.3,3.0,3.5,0.0,2.6
0500000US02070,"Dillingham Census Area, Alaska",2902,4.1,7.8,41.6,19.5,6.5,11.3,3519,1935,69412,31948,11.3,41.8,18.9,13.8,14.0,11.5,56.9,40.1,3.0,0.1,15.9,18.3,167700,2212,1106,4854,16.0,1.6,71.1,1.6,0.1,0.4
0500000US02090,"Fairbanks North Star Borough, Alaska",61350,1.9,3.5,25.3,26.7,9.7,19.6,75407,42078,81655,42744,5.5,38.4,19.2,21.2,10.2,10.9,66.0,26.9,6.9,0.2,6.9,5.7,276800,2059,1360,96299,71.4,4.1,7.0,3.1,0.7,5.1
0500000US02100,"Haines Borough, Alaska",1420,0.8,1.5,34.4,25.1,4.4,16.8,1526,806,68276,33585,4.3,36.6,19.9,16.9,17.5,9.2,58.9,20.5,20.5,0.1,5.8,0.6,289200,1740,889,2079,80.9,0.0,6.2,3.3,0.0,0.3
0500000US02105,"Hoonah-Angoon Census Area, Alaska",1838,0.7,5.3,33.6,23.2,9.6,20.4,2044,1175,62344,39257,14.0,43.1,15.2,16.8,10.6,14.3,39.8,45.8,14.1,0.3,11.6,10.3,243800,1413,996,2329,53.2,0.4,28.9,0.8,0.2,3.5
0500000US02110,"Juneau City and Borough, Alaska",22947,1.0,3.5,22.1,23.4,9.2,25.8,26255,16345,95711,49207,4.5,44.3,16.2,18.7,11.1,9.6,52.5,38.8,8.2,0.6,6.9,7.4,404600,2268,1464,32108,64.0,1.1,9.4,7.2,1.4,5.1
0500000US02122,"Kenai Peninsula Borough, Alaska",41645,1.6,4.2,30.8,26.5,8.9,17.6,47627,25227,76272,40720,7.2,38.8,18.7,15.6,14.4,12.4,70.2,20.5,8.8,0.5,12.5,15.9,280900,1797,1126,59235,79.6,0.7,7.4,1.7,0.4,3.8
0500000US02130,"Ketchikan Gateway Borough, Alaska",9869,1.1,4.1,28.5,31.2,6.6,19.3,11333,6966,82763,44368,4.1,35.7,20.9,19.9,11.2,12.4,64.8,27.5,7.5,0.2,9.7,9.8,361000,2108,1275,13910,64.0,0.7,14.6,8.5,0.2,3.3
0500000US02150,"Kodiak Island Borough, Alaska",8634,4.3,4.5,29.0,24.2,9.5,19.2,10161,6139,91138,39563,5.7,29.8,17.5,18.9,12.0,21.9,64.6,26.8,8.5,0.0,8.0,8.3,355000,2170,1646,13065,50.6,0.9,11.4,22.7,0.0,5.2
0500000US02158,"Kusilvak Census Area, Alaska",4052,3.9,14.7,55.7,18.2,2.9,4.0,5204,2448,42663,17166,20.9,26.4,23.9,20.5,10.9,18.3,47.1,51.1,1.8,0.0,34.3,38.8,82200,596,819,8372,3.2,0.8,90.9,0.2,0.1,1.0
