GEO_ID,NAME,DP02_0059PE,DP02_0060PE,DP02_0061PE,DP02_0062PE,DP02_0063PE,DP02_0064PE,DP02_0065PE,DP03_0001E,DP03_0004E,DP03_0062E,DP03_0088E,DP03_0009PE,DP03_0027PE,DP03_0028PE,DP03_0029PE,DP03_0030PE,DP03_0031PE,DP03_0047PE,DP03_0048PE,DP03_0049PE,DP03_0050PE,DP03_0128PE,DP03_0129PE,DP04_0089E,DP04_0101E,DP04_0134E,DP05_0001E,DP05_0037PE,DP05_0038PE,DP05_0039PE,DP05_0044PE,DP05_0052PE,DP05_0071PE
Geography,Geographic Area Name,Percent!!EDUCATIONAL ATTAINMENT!!Population 25 years and over,Percent!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than 9th grade,"Percent!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!9th to 12th grade, no diploma",Percent!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency),"Percent!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college, no degree",Percent!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Associate's degree,Percent!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree,Estimate!!EMPLOYMENT STATUS!!Population 16 years and over,Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Employed,Estimate!!INCOME AND BENEFITS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Total households!!Median household income (dollars),Estimate!!INCOME AND BENEFITS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Per capita income (dollars),Percent!!EMPLOYMENT STATUS!!Civilian labor force!!Unemployment Rate,"Percent!!OCCUPATION!!Civilian employed population 16 years and over!!Management, business, science, and arts occupations",Percent!!OCCUPATION!!Civilian employed population 16 years and over!!Service occupations,Percent!!OCCUPATION!!Civilian employed population 16 years and over!!Sales and office occupations,"Percent!!OCCUPATION!!Civilian employed population 16 years and over!!Natural resources, construction, and maintenance occupations","Percent!!OCCUPATION!!Civilian employed population 16 years and over!!Production, transportation, and material moving occupations",Percent!!CLASS OF WORKER!!Civilian employed population 16 years and over!!Private wage and salary workers,Percent!!CLASS OF WORKER!!Civilian employed population 16 years and over!!Government workers,Percent!!CLASS OF WORKER!!Civilian employed population 16 years and over!!Self-employed in own not incorporated business workers,Percent!!CLASS OF WORKER!!Civilian employed population 16 years and over!!Unpaid family workers,Percent!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All people,Percent!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All people!!Under 18 years,Estimate!!VALUE!!Owner-occupied units!!Median (dollars),Estimate!!SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!Median (dollars),Estimate!!GROSS RENT!!Occupied units paying rent!!Median (dollars),Estimate!!SEX AND AGE!!Total population,Percent!!RACE!!Total population!!One race!!White,Percent!!RACE!!Total population!!One race!!Black or African American,Percent!!RACE!!Total population!!One race!!American Indian and Alaska Native,Percent!!RACE!!Total population!!One race!!Asian,Percent!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander,Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)
0500000US01001,"Autauga County, Alabama",37860,2.4,8.9,31.4,20.2,8.8,16.7,44360,24580,57982,29804,2.9,39.0,15.3,21.6,8.7,15.3,73.6,21.4,4.9,0.1,15.2,23.2,161200,1218,1011,55639,75.8,19.5,0.3,1.2,0.0,2.9
0500000US01003,"Baldwin County, Alabama",155563,2.5,7.1,27.2,22.2,9.2,20.2,176852,98768,61756,33751,3.9,36.8,17.3,23.7,9.7,12.6,78.4,13.5,7.9,0.1,9.2,10.0,211600,1374,1032,218289,85.4,8.8,0.7,0.9,0.0,4.6
0500000US01005,"Barbour County, Alabama",17797,7.8,17.5,35.7,19.6,7.8,7.3,20407,8707,34990,20074,6.9,27.4,18.0,19.2,12.6,22.7,74.5,20.4,4.9,0.2,28.6,46.3,86500,973,587,25026,46.3,47.7,0.4,0.5,0.0,4.4
0500000US01007,"Bibb County, Alabama",15987,6.1,13.0,45.1,17.7,6.8,7.4,18421,8303,51721,22626,7.4,22.5,16.4,22.8,15.2,23.2,81.3,14.1,4.6,0.0,18.1,28.4,96400,1090,693,22374,76.6,22.5,0.1,0.3,0.0,2.7
0500000US01009,"Blount County, Alabama",39814,7.4,9.8,35.1,21.4,13.1,8.9,46083,22836,48922,25457,5.2,29.4,13.1,20.0,15.5,22.0,81.8,11.9,6.0,0.3,13.7,18.0,135300,1142,666,57755,94.0,1.4,0.1,0.4,0.1,9.3
0500000US01011,"Bullock County, Alabama",6784,5.9,19.1,41.4,17.7,5.6,6.1,8139,4007,33866,20783,3.4,17.3,18.6,14.2,13.4,36.5,77.4,17.7,4.9,0.0,29.5,49.7,74800,1002,559,10173,26.2,68.6,0.0,1.3,0.0,8.1
0500000US01013,"Butler County, Alabama",13820,3.6,10.1,46.5,16.9,7.0,10.1,15764,7971,44850,23415,6.5,27.5,15.9,20.1,11.1,25.3,81.5,13.7,4.6,0.2,19.6,30.7,98100,972,627,19726,51.6,44.6,0.3,1.3,0.0,1.5
0500000US01015,"Calhoun County, Alabama",78967,4.8,10.1,34.4,24.1,7.7,10.5,92587,47905,50128,26238,7.3,30.4,16.9,22.2,9.8,20.7,75.6,19.0,5.3,0.1,15.8,20.0,121600,1043,720,114324,73.3,21.2,0.3,0.8,0.3,3.9
0500000US01017,"Chambers County, Alabama",23771,5.6,11.8,37.1,21.7,9.3,10.5,27270,14724,43875,24088,3.6,24.3,15.7,19.7,10.2,30.0,81.3,13.4,5.1,0.2,15.4,23.8,103800,978,734,33427,56.9,40.0,0.2,1.1,0.0,2.5
0500000US01019,"Cherokee County, Alabama",19143,6.3,10.9,39.2,19.8,11.0,6.3,21732,10310,42509,26231,4.1,31.8,15.5,14.7,13.7,24.4,78.1,15.0,6.6,0.3,12.9,13.6,138500,1156,626,26035,92.1,4.8,0.6,0.1,0.0,1.7
0500000US01021,"Chilton County, Alabama",30153,5.2,13.0,43.3,16.8,8.0,8.2,34765,17752,52141,25894,6.1,22.1,13.7,22.7,19.2,22.4,82.8,10.8,6.3,0.1,17.0,19.7,104500,1037,683,44147,82.1,9.7,1.1,0.4,0.0,7.8
0500000US01023,"Choctaw County, Alabama",9263,6.1,11.2,36.1,21.5,11.5,8.2,10632,4427,36634,23292,6.5,25.3,15.1,24.1,15.7,19.7,79.6,16.7,3.7,0.1,19.7,33.4,75900,883,560,12755,56.9,42.3,0.1,0.2,0.0,0.5
0500000US01025,"Clarke County, Alabama",16703,4.6,12.8,41.6,18.7,8.6,8.4,19409,8166,37345,24574,11.6,26.7,14.1,20.6,15.3,23.3,79.5,13.3,7.2,0.0,25.0,34.4,106600,1196,599,23866,52.5,45.7,0.1,0.5,0.0,0.6
0500000US01027,"Clay County, Alabama",9371,7.3,11.4,40.0,19.0,10.5,7.6,10901,5389,42678,25337,5.4,26.3,13.3,16.4,9.8,34.2,77.9,13.9,7.5,0.7,15.5,19.8,116100,1015,482,13285,83.3,15.3,0.2,0.2,0.0,3.1
0500000US01029,"Cleburne County, Alabama",10538,6.7,11.1,38.4,21.7,6.1,10.6,11967,5814,46320,24723,3.3,28.6,12.5,21.3,16.0,21.6,78.4,15.1,6.4,0.1,15.6,21.5,118700,1240,659,14952,93.3,2.6,0.1,0.0,0.0,2.5
0500000US01031,"Coffee County, Alabama",35936,4.3,10.1,27.5,23.7,12.8,13.9,41328,21764,56799,27912,5.5,33.4,15.5,19.6,12.9,18.6,71.5,22.1,6.4,0.1,15.4,24.4,153700,1183,802,52238,74.7,17.0,1.0,1.6,0.0,7.7
0500000US01033,"Colbert County, Alabama",39077,4.1,10.2,37.0,23.1,8.3,10.9,44790,23563,47962,25807,4.0,30.6,16.1,19.7,12.0,21.6,80.0,13.9,5.5,0.6,15.5,24.0,125400,1055,712,54957,78.8,16.2,0.6,0.5,0.1,2.9
0500000US01035,"Conecuh County, Alabama",8826,3.6,11.4,46.7,17.7,6.7,8.2,9999,3972,35444,20756,7.9,19.4,12.8,23.6,9.6,34.5,78.8,16.4,4.8,0.0,16.6,29.2,83900,908,545,12219,50.5,48.1,0.2,0.6,0.0,0.5
0500000US01037,"Coosa County, Alabama",8281,3.3,13.5,42.0,22.6,7.0,8.0,9075,4164,43571,25083,2.6,22.8,16.5,26.1,14.0,20.7,82.8,13.0,4.2,0.0,12.5,24.2,89200,930,611,10696,65.9,32.3,0.3,0.0,0.0,1.3
0500000US01039,"Covington County, Alabama",26366,5.0,9.7,37.3,22.1,10.3,9.3,29930,14880,42566,25303,7.7,31.9,14.5,19.3,13.7,20.5,74.9,18.1,7.0,0.1,17.7,23.7,99600,988,611,37096,84.3,12.7,0.2,0.7,0.1,1.8
0500000US01041,"Crenshaw County, Alabama",9684,6.9,14.3,38.2,13.6,8.6,13.1,11107,5615,42611,26351,4.0,25.1,16.8,24.0,12.5,21.6,71.9,16.3,11.6,0.2,14.6,17.1,84400,1036,540,13826,71.5,23.6,0.8,1.3,0.1,2.2
0500000US01043,"Cullman County, Alabama",58084,5.4,12.3,32.3,23.5,11.0,10.1,66826,35401,48388,24770,5.0,27.5,16.0,22.2,14.4,19.8,79.3,12.8,7.8,0.1,12.7,15.6,135200,1065,721,83345,93.9,1.1,0.4,0.4,0.0,4.4
0500000US01045,"Dale County, Alabama",33522,4.8,9.9,30.9,26.1,10.1,12.6,39195,17282,45644,24473,9.0,29.6,16.2,21.3,15.1,17.8,74.7,20.0,5.1,0.1,18.4,30.9,113800,1000,753,49293,71.6,20.7,0.8,1.4,0.0,6.7
0500000US01047,"Dallas County, Alabama",25611,4.1,12.0,36.2,19.4,11.7,10.3,30059,13944,33317,19653,10.4,26.4,13.0,22.4,9.1,29.0,81.7,12.8,5.4,0.1,29.2,46.7,84100,1009,674,38184,27.2,71.5,0.1,0.7,0.0,0.3
0500000US01049,"DeKalb County, Alabama",48306,10.9,11.0,32.7,20.8,10.5,8.6,56316,30188,42267,22511,4.5,25.7,16.4,17.3,12.7,27.9,78.9,10.9,10.1,0.0,20.7,31.9,113600,990,630,71430,84.8,1.5,1.2,0.1,0.1,14.7
0500000US01051,"Elmore County, Alabama",56633,4.1,8.7,31.7,20.7,9.0,16.9,65435,34936,62324,29585,4.1,37.5,14.4,24.2,9.2,14.6,74.8,20.9,4.2,0.2,10.6,14.9,171100,1279,900,81526,74.9,21.1,0.3,0.9,0.0,3.0
0500000US01053,"Escambia County, Alabama",25703,4.7,14.9,43.0,17.3,7.5,8.8,29469,12543,35558,18587,10.1,25.0,25.0,21.0,10.3,18.8,78.1,16.6,5.1,0.2,23.8,34.1,100800,905,606,36775,61.9,32.0,3.8,0.3,0.1,2.4
0500000US01055,"Etowah County, Alabama",72188,4.1,10.5,33.4,25.0,9.3,10.8,83116,43002,44934,25094,5.7,28.1,19.7,21.0,10.7,20.4,78.9,14.7,6.3,0.1,16.0,24.7,124400,1069,676,102721,79.1,16.1,0.5,0.8,0.0,4.1
0500000US01057,"Fayette County, Alabama",11572,5.4,10.4,42.6,21.3,8.0,9.1,13446,6423,41469,23389,8.0,25.1,13.3,19.1,9.4,33.0,81.3,12.9,5.6,0.2,20.8,30.9,92400,987,540,16406,84.6,12.2,0.0,0.7,0.0,0.5
0500000US01059,"Franklin County, Alabama",21071,9.2,12.2,39.0,17.2,7.4,10.3,24497,13019,41174,21503,4.8,25.1,14.1,17.7,12.6,30.5,78.8,14.3,6.9,0.0,19.7,35.3,103000,930,561,31587,82.4,3.9,1.0,0.9,0.0,17.7
0500000US01061,"Geneva County, Alabama",18688,5.8,12.3,36.1,21.3,11.3,7.8,21304,10676,41569,22415,3.7,28.9,15.7,19.6,15.4,20.4,75.7,16.3,7.7,0.3,21.8,33.4,108400,965,658,26383,86.0,10.2,1.2,0.2,0.0,4.1
0500000US01063,"Greene County, Alabama",5768,5.4,13.7,39.9,22.6,8.3,5.8,6557,2401,26688,16425,12.7,19.2,23.0,14.5,13.2,30.1,68.6,23.9,7.6,0.0,36.4,54.6,76200,855,559,8221,17.4,78.9,0.5,0.0,0.0,2.7
0500000US01065,"Hale County, Alabama",10023,5.2,14.1,37.2,18.1,9.8,10.6,11696,5262,30793,20652,9.1,36.2,17.0,22.1,8.1,16.6,80.2,16.2,3.6,0.1,24.6,34.8,91500,984,612,14754,38.4,59.1,0.0,0.2,0.0,0.1
0500000US01067,"Henry County, Alabama",12214,7.0,12.5,32.3,20.1,9.2,12.3,14124,6953,51715,26011,5.5,32.1,17.4,21.1,10.7,18.6,80.6,13.7,5.6,0.2,15.2,25.8,119000,1005,624,17123,70.0,26.6,0.2,0.4,0.2,2.6
0500000US01069,"Houston County, Alabama",72863,3.7,9.4,31.5,23.7,9.5,13.9,83728,44583,49069,27794,5.6,32.9,18.5,24.0,8.9,15.7,81.2,12.8,5.8,0.2,17.6,26.5,141800,1127,769,105319,68.2,27.2,0.3,0.9,0.0,3.4
0500000US01071,"Jackson County, Alabama",37102,5.2,11.3,39.1,19.3,8.9,10.6,42181,19746,42578,23844,5.2,33.2,13.3,16.2,11.3,26.0,76.9,16.8,6.2,0.2,17.9,24.4,107900,1021,574,51765,91.2,3.7,1.1,0.4,0.1,3.0
0500000US01073,"Jefferson County, Alabama",450079,2.5,7.0,26.3,21.7,8.4,20.9,525182,302092,55088,33343,6.3,40.3,16.2,23.0,7.2,13.3,81.0,14.4,4.4,0.1,15.7,22.1,165000,1342,934,658615,51.4,42.9,0.2,1.6,0.0,3.9
0500000US01075,"Lamar County, Alabama",9810,5.4,11.7,41.0,21.4,9.3,7.0,11011,5269,42688,22299,5.1,29.5,11.6,17.9,12.0,29.0,77.0,16.2,6.1,0.7,17.7,25.3,95400,992,449,13854,87.4,11.0,0.1,0.2,0.0,1.7
0500000US01077,"Lauderdale County, Alabama",64089,3.4,8.0,34.9,20.6,8.1,16.0,76481,41204,48428,28540,4.7,30.5,18.9,23.9,9.9,16.7,76.8,16.6,6.4,0.2,13.0,15.7,149500,1115,669,92870,85.9,10.2,0.4,0.6,0.1,2.8
0500000US01079,"Lawrence County, Alabama",23401,7.5,11.8,39.7,17.8,7.5,10.2,26712,13004,47125,24779,3.8,30.2,14.3,18.5,10.9,26.1,80.8,14.4,4.8,0.0,16.8,25.9,113800,1036,581,32969,78.2,10.7,6.0,0.1,0.1,2.3
0500000US01081,"Lee County, Alabama",99315,2.9,6.7,22.3,21.6,10.0,20.1,132564,75428,52930,28804,4.7,43.7,17.0,19.1,7.7,12.6,75.4,19.7,4.8,0.2,19.4,18.2,173700,1289,856,163461,69.7,22.7,0.2,4.4,0.0,3.7
0500000US01083,"Limestone County, Alabama",67974,4.5,10.2,29.3,22.4,8.6,17.5,77975,42284,64270,28695,5.1,34.7,14.3,21.5,10.4,19.0,78.6,15.6,5.7,0.1,12.7,19.8,167800,1176,723,96921,78.9,13.5,0.9,1.5,0.0,6.0
0500000US01085,"Lowndes County, Alabama",6892,5.5,12.3,41.2,16.8,9.5,8.1,7999,3578,33634,21298,10.5,22.4,15.5,19.8,12.6,29.7,81.6,14.3,4.0,0.1,22.4,32.3,66500,1116,687,9936,24.8,74.9,0.1,0.0,0.0,0.4
0500000US01087,"Macon County, Alabama",11932,3.8,12.7,30.6,24.4,8.0,11.0,15595,7115,35450,22170,10.9,31.9,20.9,22.1,5.1,20.1,75.0,18.8,6.3,0.0,23.4,33.7,82400,998,621,18437,16.3,82.2,0.1,0.2,0.0,0.4
0500000US01089,"Madison County, Alabama",252546,2.6,5.7,19.5,21.0,7.4,26.9,296491,182034,66887,38192,4.5,48.8,14.2,19.5,5.9,11.5,77.2,17.7,4.9,0.1,11.4,16.0,190200,1301,887,367686,67.3,24.6,0.6,2.6,0.1,5.0
0500000US01091,"Marengo County, Alabama",13025,3.7,10.9,38.2,19.5,10.6,10.0,15286,7067,33029,27975,6.9,30.7,19.0,17.3,13.3,19.5,77.0,17.6,4.7,0.6,21.6,34.3,82200,1118,565,19138,46.6,51.8,0.1,0.0,0.0,2.6
0500000US01093,"Marion County, Alabama",21297,6.9,12.1,34.5,22.5,10.8,8.0,24450,11851,40978,22486,6.2,28.6,12.1,22.0,11.7,25.5,76.8,16.5,6.5,0.2,17.3,24.7,87700,950,530,29818,92.3,3.8,0.5,0.1,0.0,2.6
0500000US01095,"Marshall County, Alabama",64322,7.1,9.6,31.1,22.3,9.3,14.0,74940,39832,50216,25861,3.7,32.9,15.7,19.2,10.2,22.0,79.7,13.0,7.0,0.3,19.1,31.1,141300,1105,650,96137,90.3,2.9,0.4,0.6,0.0,14.1
0500000US01097,"Mobile County, Alabama",279795,2.8,9.9,33.5,20.7,8.6,16.2,327969,175496,49625,26778,5.6,33.9,17.4,22.6,10.4,15.8,81.1,13.6,5.2,0.2,17.9,27.6,138400,1194,869,413977,58.0,36.1,0.7,1.9,0.0,2.9
0500000US01099,"Monroe County, Alabama",14691,4.1,12.5,46.0,15.9,8.0,8.5,17060,6759,31969,21885,13.5,25.8,16.8,21.4,11.6,24.4,81.8,13.3,4.8,0.1,24.0,30.1,100900,1071,601,21006,54.4,42.5,1.4,0.6,0.1,0.4
0500000US01101,"Montgomery County, Alabama",150749,3.8,8.9,24.5,21.5,7.6,19.6,179174,99636,51963,29543,6.4,37.8,17.0,23.4,5.5,16.3,72.8,22.6,4.7,0.0,18.8,28.9,130000,1141,908,226451,34.7,57.9,0.2,3.1,0.0,3.5
0500000US01103,"Morgan County, Alabama",82684,6.1,9.8,31.7,22.4,8.7,14.5,95108,51704,52923,28474,4.8,30.7,16.7,20.8,10.8,21.0,82.9,12.1,4.8,0.2,14.9,19.6,143900,1112,684,119352,78.6,12.7,0.4,0.6,0.2,8.4
0500000US01105,"Perry County, Alabama",5723,7.6,14.1,36.1,20.2,4.2,11.5,7419,2381,23875,13833,11.5,23.9,23.6,20.2,7.4,24.8,72.9,23.6,3.4,0.0,36.1,62.8,80100,939,376,9104,29.6,69.1,0.0,0.1,0.0,2.0
0500000US01107,"Pickens County, Alabama",14386,5.9,11.3,39.0,22.3,7.2,9.6,16622,6854,40362,23476,8.5,29.9,14.4,18.1,11.7,25.9,74.6,18.6,6.6,0.2,24.7,40.4,100000,985,468,20049,56.8,40.3,0.2,0.0,0.0,4.9
0500000US01109,"Pike County, Alabama",19310,3.3,9.3,33.4,21.1,3.3,16.0,27721,14045,39218,23784,4.9,33.6,19.7,20.7,8.7,17.3,77.0,18.5,4.2,0.3,23.0,30.9,131600,1208,727,33274,57.8,37.3,0.4,2.1,0.0,2.3
0500000US01111,"Randolph County, Alabama",15993,6.6,11.5,35.4,19.2,10.2,9.7,18375,8795,45141,24744,4.1,27.7,12.6,18.7,10.1,30.9,77.6,14.1,8.2,0.1,18.8,30.3,119500,1036,640,22732,77.3,19.0,0.4,0.2,0.0,2.9
0500000US01113,"Russell County, Alabama",39280,4.4,10.3,29.7,25.7,12.3,11.2,45439,23074,42208,24300,5.6,29.0,15.9,25.8,9.5,19.8,78.4,17.4,4.2,0.0,21.8,32.6,126300,1152,798,57938,47.8,44.9,0.1,1.2,0.1,5.6
0500000US01115,"St. Clair County, Alabama",62328,4.9,9.3,34.8,23.4,9.4,12.4,70955,39664,62531,27941,5.2,33.4,15.1,20.7,12.6,18.1,82.3,11.7,5.9,0.1,11.4,14.7,165900,1211,880,88929,87.0,9.4,0.5,0.8,0.0,2.4
0500000US01117,"Shelby County, Alabama",147791,2.1,4.7,19.4,21.7,7.9,28.9,171983,107936,78889,39711,3.8,46.8,13.4,23.5,7.6,8.7,82.3,12.8,4.5,0.5,6.9,7.8,220700,1440,1078,216350,79.8,12.1,0.4,2.0,0.0,5.7
0500000US01119,"Sumter County, Alabama",7657,4.1,10.6,34.6,25.7,6.6,9.9,10404,4585,26150,16977,8.0,21.5,22.1,29.4,8.0,19.0,68.6,26.6,4.7,0.1,30.8,46.6,67300,964,677,12595,25.3,71.4,0.1,2.0,0.0,1.2
0500000US01121,"Talladega County, Alabama",56121,5.0,13.2,33.5,24.4,8.6,8.8,65349,32068,43969,24244,7.1,26.9,16.8,19.4,10.9,26.0,79.7,16.1,4.1,0.1,17.8,24.9,112300,1031,666,80244,63.5,32.3,0.4,0.5,0.2,2.4
0500000US01123,"Tallapoosa County, Alabama",28797,4.5,14.3,32.9,21.7,7.8,11.9,33083,15465,48160,25640,11.0,25.7,17.0,21.6,11.8,23.9,79.5,13.7,6.4,0.3,16.5,28.0,108300,985,645,40450,69.9,27.6,0.1,0.4,0.0,2.4
0500000US01125,"Tuscaloosa County, Alabama",130940,2.8,7.7,28.9,21.1,8.3,18.3,169597,97448,54283,27609,6.0,36.1,16.6,20.6,8.7,18.0,76.4,18.8,4.7,0.1,17.2,21.7,179000,1289,861,208854,63.3,32.2,0.2,1.6,0.0,3.8
0500000US01127,"Walker County, Alabama",44630,6.3,12.0,35.0,23.2,10.1,8.4,51195,24972,45833,25330,7.3,28.5,18.1,20.4,14.0,19.0,80.7,14.2,5.1,0.0,16.9,22.8,109600,1090,640,63802,89.6,6.0,0.3,0.4,0.0,2.6
0500000US01129,"Washington County, Alabama",11148,4.7,9.5,44.2,18.8,8.4,6.3,13404,5663,42331,30391,6.8,33.0,14.0,12.7,18.3,22.0,87.0,10.2,2.8,0.0,14.8,22.4,88100,1135,742,16336,66.0,24.3,7.5,0.2,0.0,0.9
0500000US01131,"Wilcox County, Alabama",7060,5.2,15.5,40.4,21.2,6.0,7.9,8366,3277,35063,19031,13.0,18.1,20.5,20.7,12.4,28.3,79.1,16.4,4.5,0.0,27.6,43.9,67200,931,677,10552,27.2,70.3,0.1,0.0,0.0,0.5
0500000US01133,"Winston County, Alabama",17189,7.0,14.6,38.7,19.8,6.7,7.9,19466,9430,40991,23269,5.4,24.3,11.2,20.9,13.3,30.2,79.2,12.3,8.1,0.5,17.4,23.7,87300,1024,558,23712,95.6,0.8,0.3,0.4,0.1,3.1
0500000US02013,"Aleutians East Borough, Alaska",2646,6.0,7.4,40.7,23.5,5.9,10.5,3011,2328,75833,36973,3.6,23.6,13.3,12.8,13.5,36.8,65.7,25.7,8.4,0.2,12.2,20.5,136700,1318,1087,3389,14.8,3.8,40.8,24.0,0.3,8.7
0500000US02016,"Aleutians West Census Area, Alaska",4208,4.2,4.0,42.5,25.6,6.6,14.4,4772,3805,87443,44164,4.0,17.9,19.4,14.7,13.8,34.2,77.4,19.7,2.8,0.0,7.6,12.6,316700,1993,1476,5708,26.5,2.9,10.8,41.0,3.0,13.8
0500000US02020,"Anchorage Municipality, Alaska",192345,2.2,3.8,23.7,24.8,8.9,22.7,228657,145816,84813,41127,5.2,41.5,17.2,21.8,8.5,11.0,72.1,22.3,5.5,0.1,8.8,11.5,320100,2148,1310,292090,61.2,5.3,7.5,9.8,2.9,9.4
0500000US02050,"Bethel Census Area, Alaska",9841,6.5,10.1,48.7,18.4,5.1,5.7,12377,6325,54400,21392,17.5,34.0,19.4,26.5,7.6,12.6,49.0,47.7,2.9,0.3,28.6,36.4,88700,1518,1368,18263,10.3,0.8,83.2,1.2,0.2,1.9
0500000US02060,"Bristol Bay Borough, Alaska",561,2.9,3.4,29.9,32.3,5.7,20.3,616,428,79808,46950,3.8,31.8,19.6,19.9,12.9,15.9,52.6,38.6,8.9,0.0,5.0,9.2,222200,2054,1208,739,52.0,0.5,30.4,2.3,1.2,10.1
0500000US02063,"Chugach Census Area, Alaska",4686,0.8,3.6,24.0,32.1,10.5,16.3,5237,3564,90776,42592,2.8,32.7,9.4,19.6,22.2,16.0,67.9,23.0,8.6,0.5,5.2,8.9,234300,1852,1147,6495,75.3,1.1,6.2,5.7,1.0,5.6
0500000US02066,"Copper River Census Area, Alaska",1880,1.2,3.4,34.6,22.8,6.5,17.4,2108,1188,64745,33776,5.6,42.9,18.9,18.6,14.1,5.4,51.3,42.8,6.0,0.0,9.3,8.0,234500,1494,757,2894,57.3,0.2,28.5,0.6,0.0,4.3
0500000US02068,"Denali Borough, Alaska",1866,0.4,1.9,30.2,21.5,7.0,25.6,2308,1658,76364,35873,3.7,17.1,35.8,23.9,10.7,12.4,77.7,17.1,4.4,0.8,14.1,0.8,233700,1629,819,2502,81.2,2.2,1.7,2.0,0.0,1.5
0500000US02070,"Dillingham Census Area, Alaska",2902,5.7,7.8,40.1,20.9,6.1,8.5,3555,1950,57436,26381,11.6,44.3,17.2,16.4,11.0,11.1,58.4,38.6,3.1,0.0,17.6,23.5,156000,2023,997,4934,16.5,1.5,74.0,0.4,0.1,3.0
0500000US02090,"Fairbanks North Star Borough, Alaska",61724,2.1,3.4,24.1,28.5,9.6,18.8,76848,44303,76464,38031,7.1,37.2,17.5,21.0,12.9,11.4,64.5,28.2,7.1,0.2,6.5,7.7,240300,1824,1297,98455,73.9,4.7,7.7,3.3,0.6,8.2
0500000US02100,"Haines Borough, Alaska",1663,0.5,1.5,34.2,32.7,3.4,16.7,1745,937,65014,30069,9.0,33.8,18.4,23.3,19.3,5.2,58.6,21.2,20.2,0.0,12.6,14.4,263900,1655,695,2547,77.1,0.0,6.4,1.8,0.2,5.2
0500000US02105,"Hoonah-Angoon Census Area, Alaska",1744,1.0,5.0,36.4,26.4,11.5,14.6,1876,1052,59926,37200,10.8,37.0,23.7,16.3,13.2,9.9,51.4,36.8,11.7,0.1,9.4,10.1,221600,1341,1009,2135,49.0,3.4,33.3,2.3,0.0,9.3
0500000US02110,"Juneau City and Borough, Alaska",22607,0.8,3.0,21.5,27.7,8.2,25.3,25962,16364,88077,43074,4.4,45.9,13.5,18.9,11.0,10.7,50.3,40.9,8.5,0.2,6.9,8.7,355100,2163,1262,32099,66.4,0.9,10.1,6.8,1.2,6.9
0500000US02122,"Kenai Peninsula Borough, Alaska",41166,2.0,5.0,31.3,27.3,8.6,16.2,47095,24668,69245,35312,8.0,38.4,19.3,17.1,13.2,11.9,69.8,20.9,8.8,0.5,12.7,18.4,245400,1624,1072,58809,81.4,0.6,7.9,1.7,0.4,4.2
0500000US02130,"Ketchikan Gateway Borough, Alaska",9690,1.7,4.5,30.7,29.6,8.1,16.9,11157,7064,74678,38343,5.6,30.8,20.8,22.9,12.2,13.3,66.0,25.4,8.3,0.4,8.8,11.4,299500,1872,1188,13833,65.0,0.7,14.7,8.3,0.2,5.5
0500000US02150,"Kodiak Island Borough, Alaska",8902,5.8,4.7,27.1,25.0,7.6,17.9,10378,6393,79173,32495,6.2,28.3,15.4,19.1,14.6,22.6,66.3,25.5,8.2,0.0,7.3,9.0,295100,1847,1412,13383,53.3,0.5,12.4,22.9,0.2,9.0
0500000US02158,"Kusilvak Census Area, Alaska",4046,5.5,15.9,54.2,19.2,2.0,2.6,5238,2229,37358,14109,22.6,29.8,27.2,19.2,10.2,13.5,39.4,59.3,1.3,0.0,37.9,43.6,72800,620,710,8298,3.3,0.5,93.0,0.1,0.1,1.1
0500000US02164,"Lake and Peninsula Borough, Alaska",718,6.0,5.8,35.7,23.3,6.1,10.6,890,515,48750,24983,18.3,45.6,19.6,12.4,12.8,9.5,33.4,63.7,2.7,0.2,15.5,24.6,120500,850,775,1156,24.3,6.9,58.7,2.2,0.3,0.3
0500000US02170,"Matanuska-Susitna Borough, Alaska",69850,2.0,4.5,33.9,27.7,10.0,14.3,81831,43444,76118,31963,9.9,33.1,19.0,19.7,16.4,11.8,71.6,19.5,8.6,0.3,10.3,11.7,257900,1802,1115,107360,81.8,1.4,6.0,1.5,0.3,5.2
